"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell1568","SeuratProject",2255,409,"Cell1568","Batch2","Group3",2841.13837356086,"0","0"
"Cell1569","SeuratProject",5829,686,"Cell1569","Batch2","Group1",6572.14784063833,"2","2"
"Cell1570","SeuratProject",3970,500,"Cell1570","Batch2","Group1",4473.93273550649,"2","2"
"Cell1571","SeuratProject",4071,508,"Cell1571","Batch2","Group4",4681.0310666629,"1","1"
"Cell1572","SeuratProject",2946,471,"Cell1572","Batch2","Group2",3610.07718918577,"3","3"
"Cell1573","SeuratProject",4080,549,"Cell1573","Batch2","Group1",4635.68585859202,"2","2"
"Cell1574","SeuratProject",2662,438,"Cell1574","Batch2","Group2",3163.55581084097,"3","3"
"Cell1575","SeuratProject",3742,544,"Cell1575","Batch2","Group1",4506.40003733517,"2","2"
"Cell1576","SeuratProject",2681,430,"Cell1576","Batch2","Group4",3318.82981015823,"1","1"
"Cell1577","SeuratProject",2600,396,"Cell1577","Batch2","Group4",2833.11816118721,"1","1"
"Cell1578","SeuratProject",4054,547,"Cell1578","Batch2","Group4",4471.86561388666,"1","1"
"Cell1579","SeuratProject",1548,316,"Cell1579","Batch2","Group2",2093.67417498608,"3","3"
"Cell1580","SeuratProject",3139,494,"Cell1580","Batch2","Group3",3480.91068593596,"0","0"
"Cell1581","SeuratProject",2373,404,"Cell1581","Batch2","Group3",2746.5478299133,"0","0"
"Cell1582","SeuratProject",2832,432,"Cell1582","Batch2","Group1",3258.50368984622,"2","2"
"Cell1583","SeuratProject",2944,469,"Cell1583","Batch2","Group4",3375.92504750134,"1","1"
"Cell1584","SeuratProject",3310,502,"Cell1584","Batch2","Group2",3998.74096281055,"3","3"
"Cell1585","SeuratProject",2206,377,"Cell1585","Batch2","Group2",2605.27083928276,"3","3"
"Cell1586","SeuratProject",1940,343,"Cell1586","Batch2","Group3",2298.24208753602,"0","0"
"Cell1587","SeuratProject",5381,697,"Cell1587","Batch2","Group3",6237.79950126587,"0","0"
"Cell1588","SeuratProject",7277,751,"Cell1588","Batch2","Group4",7900.11633901196,"3","3"
"Cell1589","SeuratProject",2242,364,"Cell1589","Batch2","Group2",2588.64786764896,"3","3"
"Cell1590","SeuratProject",2701,411,"Cell1590","Batch2","Group1",3188.75497036138,"2","2"
"Cell1591","SeuratProject",3763,527,"Cell1591","Batch2","Group3",4479.01352212855,"0","0"
"Cell1592","SeuratProject",2841,428,"Cell1592","Batch2","Group4",3372.1990431061,"1","1"
"Cell1593","SeuratProject",2754,434,"Cell1593","Batch2","Group3",3214.30786676456,"0","0"
"Cell1594","SeuratProject",2104,399,"Cell1594","Batch2","Group2",2504.34470119132,"2","2"
"Cell1595","SeuratProject",2019,357,"Cell1595","Batch2","Group2",2462.32227333624,"3","3"
"Cell1596","SeuratProject",4106,563,"Cell1596","Batch2","Group4",4750.42667796831,"1","1"
"Cell1597","SeuratProject",2904,422,"Cell1597","Batch2","Group1",3433.7951657414,"2","2"
"Cell1598","SeuratProject",2390,371,"Cell1598","Batch2","Group1",2782.21522912227,"2","2"
"Cell1599","SeuratProject",2166,376,"Cell1599","Batch2","Group2",2379.22868672291,"3","3"
"Cell1600","SeuratProject",2763,421,"Cell1600","Batch2","Group4",3347.30297151103,"1","1"
"Cell1601","SeuratProject",929,251,"Cell1601","Batch2","Group2",1235.97403951205,"3","3"
"Cell1602","SeuratProject",8401,913,"Cell1602","Batch2","Group3",9536.71106423761,"3","3"
"Cell1603","SeuratProject",6432,690,"Cell1603","Batch2","Group4",6915.58031664511,"1","1"
"Cell1604","SeuratProject",3631,498,"Cell1604","Batch2","Group2",4238.85243338433,"3","3"
"Cell1605","SeuratProject",3088,460,"Cell1605","Batch2","Group2",3783.48077246484,"2","2"
"Cell1606","SeuratProject",3577,483,"Cell1606","Batch2","Group3",3808.72423191685,"0","0"
"Cell1607","SeuratProject",2510,391,"Cell1607","Batch2","Group4",2868.04576266579,"1","1"
"Cell1608","SeuratProject",2244,379,"Cell1608","Batch2","Group3",2788.96774069618,"0","0"
"Cell1609","SeuratProject",2625,451,"Cell1609","Batch2","Group3",3510.91329655242,"0","0"
"Cell1610","SeuratProject",2003,379,"Cell1610","Batch2","Group3",2547.17234430292,"0","0"
"Cell1611","SeuratProject",2366,380,"Cell1611","Batch2","Group3",2670.367237675,"0","0"
"Cell1612","SeuratProject",1775,343,"Cell1612","Batch2","Group3",2167.71706304389,"0","0"
"Cell1613","SeuratProject",4335,558,"Cell1613","Batch2","Group4",5054.96733616153,"1","1"
"Cell1614","SeuratProject",3234,469,"Cell1614","Batch2","Group1",3863.1189312172,"2","2"
"Cell1615","SeuratProject",3441,500,"Cell1615","Batch2","Group3",4190.38457493624,"0","0"
"Cell1616","SeuratProject",1802,349,"Cell1616","Batch2","Group3",2090.96083996817,"0","0"
"Cell1617","SeuratProject",4692,608,"Cell1617","Batch2","Group4",5370.83704769341,"1","1"
"Cell1618","SeuratProject",5010,598,"Cell1618","Batch2","Group1",5440.89175286283,"2","2"
"Cell1619","SeuratProject",2884,473,"Cell1619","Batch2","Group3",3530.52884495841,"0","0"
"Cell1620","SeuratProject",3071,479,"Cell1620","Batch2","Group1",3597.54796939381,"2","2"
"Cell1621","SeuratProject",4308,614,"Cell1621","Batch2","Group2",5239.7026810917,"3","3"
"Cell1622","SeuratProject",3996,539,"Cell1622","Batch2","Group1",4551.24087649499,"2","2"
"Cell1623","SeuratProject",5526,679,"Cell1623","Batch2","Group2",6478.9467754587,"3","3"
"Cell1624","SeuratProject",5018,658,"Cell1624","Batch2","Group2",5855.17484908318,"3","3"
"Cell1625","SeuratProject",4559,606,"Cell1625","Batch2","Group2",5620.61181039286,"3","3"
"Cell1626","SeuratProject",4483,600,"Cell1626","Batch2","Group2",5379.11749509122,"3","3"
"Cell1627","SeuratProject",2474,416,"Cell1627","Batch2","Group3",2913.71798598579,"0","0"
"Cell1628","SeuratProject",2823,428,"Cell1628","Batch2","Group4",3079.82945285849,"1","1"
"Cell1629","SeuratProject",2401,393,"Cell1629","Batch2","Group4",3102.67408536743,"1","1"
"Cell1630","SeuratProject",4478,596,"Cell1630","Batch2","Group3",5031.11336820793,"0","0"
"Cell1631","SeuratProject",1361,283,"Cell1631","Batch2","Group2",1793.63701356009,"3","3"
"Cell1632","SeuratProject",1886,327,"Cell1632","Batch2","Group4",2386.89323094345,"1","1"
"Cell1633","SeuratProject",2779,428,"Cell1633","Batch2","Group1",3141.34454173246,"2","2"
"Cell1634","SeuratProject",1179,263,"Cell1634","Batch2","Group2",1334.43826017469,"3","3"
"Cell1635","SeuratProject",4214,556,"Cell1635","Batch2","Group4",5125.47899856548,"1","1"
"Cell1636","SeuratProject",1881,341,"Cell1636","Batch2","Group4",2439.37443768153,"1","1"
"Cell1637","SeuratProject",1832,339,"Cell1637","Batch2","Group4",2195.34674484747,"1","1"
"Cell1638","SeuratProject",3500,473,"Cell1638","Batch2","Group1",4164.91047177277,"2","2"
"Cell1639","SeuratProject",3370,523,"Cell1639","Batch2","Group2",4028.62645595459,"3","3"
"Cell1640","SeuratProject",5895,683,"Cell1640","Batch2","Group4",6583.11109780773,"1","1"
"Cell1641","SeuratProject",4726,643,"Cell1641","Batch2","Group3",5722.45094077948,"0","0"
"Cell1642","SeuratProject",3581,507,"Cell1642","Batch2","Group3",4025.91592074078,"0","0"
"Cell1643","SeuratProject",4109,537,"Cell1643","Batch2","Group1",4503.93103311672,"2","2"
"Cell1644","SeuratProject",1926,357,"Cell1644","Batch2","Group4",2487.38285785719,"1","1"
"Cell1645","SeuratProject",2841,455,"Cell1645","Batch2","Group3",3250.14698250581,"0","0"
"Cell1646","SeuratProject",5203,638,"Cell1646","Batch2","Group1",5968.67570673871,"2","2"
"Cell1647","SeuratProject",1702,332,"Cell1647","Batch2","Group3",2056.23660689246,"0","0"
"Cell1648","SeuratProject",2926,467,"Cell1648","Batch2","Group2",3288.15025906342,"3","3"
"Cell1649","SeuratProject",2755,425,"Cell1649","Batch2","Group4",3194.78650973137,"1","1"
"Cell1650","SeuratProject",2099,347,"Cell1650","Batch2","Group4",2460.51195625073,"1","1"
"Cell1651","SeuratProject",6071,695,"Cell1651","Batch2","Group4",6744.38841842158,"1","1"
"Cell1652","SeuratProject",4797,621,"Cell1652","Batch2","Group2",5274.55161907994,"3","3"
"Cell1653","SeuratProject",4319,573,"Cell1653","Batch2","Group4",5287.69689182194,"1","1"
"Cell1654","SeuratProject",3106,445,"Cell1654","Batch2","Group1",3515.36870865177,"2","2"
"Cell1655","SeuratProject",2203,395,"Cell1655","Batch2","Group3",2673.09692205563,"0","0"
"Cell1656","SeuratProject",2894,447,"Cell1656","Batch2","Group1",3448.42478060641,"2","2"
"Cell1657","SeuratProject",3725,484,"Cell1657","Batch2","Group1",4237.73709422968,"2","2"
"Cell1658","SeuratProject",5875,721,"Cell1658","Batch2","Group3",6825.53874621128,"0","0"
"Cell1659","SeuratProject",2025,370,"Cell1659","Batch2","Group1",2395.60392970089,"2","2"
"Cell1660","SeuratProject",1330,258,"Cell1660","Batch2","Group2",1669.92110020581,"2","2"
"Cell1661","SeuratProject",3209,487,"Cell1661","Batch2","Group2",3763.2357282263,"3","3"
"Cell1662","SeuratProject",4104,586,"Cell1662","Batch2","Group3",4615.50576647638,"0","0"
"Cell1663","SeuratProject",3482,499,"Cell1663","Batch2","Group4",4221.83761524091,"1","1"
"Cell1664","SeuratProject",2397,387,"Cell1664","Batch2","Group1",2698.13065553187,"2","2"
"Cell1665","SeuratProject",3969,526,"Cell1665","Batch2","Group4",4422.07780210171,"1","1"
"Cell1666","SeuratProject",1919,371,"Cell1666","Batch2","Group3",2513.26840547222,"0","0"
"Cell1667","SeuratProject",3040,444,"Cell1667","Batch2","Group1",3733.12211563905,"2","2"
"Cell1668","SeuratProject",3389,520,"Cell1668","Batch2","Group3",3913.64063439236,"0","0"
"Cell1669","SeuratProject",2227,381,"Cell1669","Batch2","Group4",2894.54709941846,"1","1"
"Cell1670","SeuratProject",4897,637,"Cell1670","Batch2","Group2",5473.91237014397,"3","3"
"Cell1671","SeuratProject",3627,517,"Cell1671","Batch2","Group3",4264.51900732776,"0","0"
"Cell1672","SeuratProject",2682,449,"Cell1672","Batch2","Group2",3088.89350204502,"3","3"
"Cell1673","SeuratProject",2498,411,"Cell1673","Batch2","Group3",3067.85865171655,"0","0"
"Cell1674","SeuratProject",6252,792,"Cell1674","Batch2","Group2",7087.61550551689,"3","3"
"Cell1675","SeuratProject",2603,407,"Cell1675","Batch2","Group1",2990.40147867368,"2","2"
"Cell1676","SeuratProject",7725,876,"Cell1676","Batch2","Group2",9221.08752040639,"3","3"
"Cell1677","SeuratProject",1616,302,"Cell1677","Batch2","Group4",1962.97320195775,"1","1"
"Cell1678","SeuratProject",1777,370,"Cell1678","Batch2","Group3",2222.74824198726,"0","0"
"Cell1679","SeuratProject",2788,441,"Cell1679","Batch2","Group1",3398.90646553152,"2","2"
"Cell1680","SeuratProject",3627,525,"Cell1680","Batch2","Group4",4475.75315439645,"1","1"
"Cell1681","SeuratProject",3114,461,"Cell1681","Batch2","Group4",3531.70980694668,"1","1"
"Cell1682","SeuratProject",3272,451,"Cell1682","Batch2","Group1",3642.14729958231,"2","2"
"Cell1683","SeuratProject",3772,502,"Cell1683","Batch2","Group4",4445.67859227316,"1","1"
"Cell1684","SeuratProject",3447,487,"Cell1684","Batch2","Group4",4141.36437134291,"1","1"
"Cell1685","SeuratProject",4700,609,"Cell1685","Batch2","Group2",5508.32332361634,"3","3"
"Cell1686","SeuratProject",3107,440,"Cell1686","Batch2","Group4",3876.19238583261,"1","1"
"Cell1687","SeuratProject",3441,486,"Cell1687","Batch2","Group2",4152.81899726299,"3","3"
"Cell1688","SeuratProject",2931,431,"Cell1688","Batch2","Group1",3627.01048579822,"2","2"
"Cell1689","SeuratProject",3222,475,"Cell1689","Batch2","Group4",3792.15457929401,"1","1"
"Cell1690","SeuratProject",2198,365,"Cell1690","Batch2","Group4",2734.5017247908,"1","1"
"Cell1691","SeuratProject",3153,494,"Cell1691","Batch2","Group3",3763.5982942497,"0","0"
"Cell1692","SeuratProject",2733,451,"Cell1692","Batch2","Group2",3300.21076602411,"3","3"
"Cell1693","SeuratProject",4137,576,"Cell1693","Batch2","Group4",4956.88745547987,"1","1"
"Cell1694","SeuratProject",3583,497,"Cell1694","Batch2","Group1",4145.96936786375,"2","2"
"Cell1695","SeuratProject",4720,592,"Cell1695","Batch2","Group3",5569.20321427211,"0","0"
"Cell1696","SeuratProject",3720,520,"Cell1696","Batch2","Group2",4234.67615989586,"3","3"
"Cell1697","SeuratProject",5002,618,"Cell1697","Batch2","Group4",5774.53319073235,"1","1"
"Cell1698","SeuratProject",4590,601,"Cell1698","Batch2","Group4",5071.20503224144,"1","1"
"Cell1699","SeuratProject",5578,662,"Cell1699","Batch2","Group3",6295.83323889003,"0","0"
"Cell1700","SeuratProject",4143,586,"Cell1700","Batch2","Group3",4497.71783946932,"0","0"
"Cell1701","SeuratProject",2194,392,"Cell1701","Batch2","Group2",2787.24026982957,"3","3"
"Cell1702","SeuratProject",2046,388,"Cell1702","Batch2","Group4",2623.67819472725,"1","1"
"Cell1703","SeuratProject",2111,365,"Cell1703","Batch2","Group4",2597.81673373338,"1","1"
"Cell1704","SeuratProject",2640,418,"Cell1704","Batch2","Group3",3231.4291517136,"0","0"
"Cell1705","SeuratProject",1681,321,"Cell1705","Batch2","Group3",2034.2547670744,"0","0"
"Cell1706","SeuratProject",5137,574,"Cell1706","Batch2","Group1",5626.97749107402,"2","2"
"Cell1707","SeuratProject",3071,477,"Cell1707","Batch2","Group3",3476.74543702901,"0","0"
"Cell1708","SeuratProject",4195,576,"Cell1708","Batch2","Group2",4695.93691416693,"3","3"
"Cell1709","SeuratProject",3005,453,"Cell1709","Batch2","Group3",3540.32571896371,"0","0"
"Cell1710","SeuratProject",3461,495,"Cell1710","Batch2","Group1",4095.66320761102,"2","2"
"Cell1711","SeuratProject",4925,581,"Cell1711","Batch2","Group4",5506.92819635885,"1","1"
"Cell1712","SeuratProject",3864,526,"Cell1712","Batch2","Group4",4770.42014269353,"1","1"
"Cell1713","SeuratProject",2703,416,"Cell1713","Batch2","Group4",3147.90471885074,"1","1"
"Cell1714","SeuratProject",3545,519,"Cell1714","Batch2","Group4",4200.95560113043,"1","1"
"Cell1715","SeuratProject",2709,437,"Cell1715","Batch2","Group3",3278.50591532214,"0","0"
"Cell1716","SeuratProject",3530,492,"Cell1716","Batch2","Group1",4166.46803075395,"2","2"
"Cell1717","SeuratProject",2560,376,"Cell1717","Batch2","Group1",3056.53158898734,"2","2"
"Cell1718","SeuratProject",3034,442,"Cell1718","Batch2","Group4",3629.73158916691,"1","1"
"Cell1719","SeuratProject",4348,590,"Cell1719","Batch2","Group1",5099.57333518158,"2","2"
"Cell1720","SeuratProject",2082,374,"Cell1720","Batch2","Group3",2610.95766338131,"0","0"
"Cell1721","SeuratProject",1527,285,"Cell1721","Batch2","Group4",1846.71360864504,"1","1"
"Cell1722","SeuratProject",3488,502,"Cell1722","Batch2","Group2",4069.61151603971,"3","3"
"Cell1723","SeuratProject",2621,398,"Cell1723","Batch2","Group3",3030.38930625332,"0","0"
"Cell1724","SeuratProject",3558,491,"Cell1724","Batch2","Group4",4092.67982146846,"1","1"
"Cell1725","SeuratProject",3874,562,"Cell1725","Batch2","Group1",4647.18752102566,"2","2"
"Cell1726","SeuratProject",3970,530,"Cell1726","Batch2","Group4",4729.3402385179,"1","1"
"Cell1727","SeuratProject",2227,389,"Cell1727","Batch2","Group3",2753.30956338362,"0","0"
"Cell1728","SeuratProject",2326,388,"Cell1728","Batch2","Group1",2883.31172984992,"2","2"
"Cell1729","SeuratProject",1409,271,"Cell1729","Batch2","Group4",1580.88574437663,"1","1"
"Cell1730","SeuratProject",2480,407,"Cell1730","Batch2","Group3",2795.02889826496,"0","0"
"Cell1731","SeuratProject",2045,342,"Cell1731","Batch2","Group1",2505.7245920116,"2","2"
"Cell1732","SeuratProject",6776,774,"Cell1732","Batch2","Group2",7985.55837354477,"3","3"
"Cell1733","SeuratProject",3225,478,"Cell1733","Batch2","Group4",3859.65081447212,"1","1"
"Cell1734","SeuratProject",2107,358,"Cell1734","Batch2","Group1",2662.08219692961,"2","2"
"Cell1735","SeuratProject",2770,458,"Cell1735","Batch2","Group2",3099.98367222563,"3","3"
"Cell1736","SeuratProject",1819,333,"Cell1736","Batch2","Group3",2084.48271250762,"0","0"
"Cell1737","SeuratProject",2103,336,"Cell1737","Batch2","Group1",2494.2519563816,"2","2"
"Cell1738","SeuratProject",5876,657,"Cell1738","Batch2","Group1",6458.77122494965,"2","2"
"Cell1739","SeuratProject",2418,399,"Cell1739","Batch2","Group4",3098.80887013062,"1","1"
"Cell1740","SeuratProject",1587,309,"Cell1740","Batch2","Group4",2094.02907139947,"1","1"
"Cell1741","SeuratProject",2405,421,"Cell1741","Batch2","Group3",2879.05280334867,"0","0"
"Cell1742","SeuratProject",2438,410,"Cell1742","Batch2","Group2",2930.07288541403,"3","3"
"Cell1743","SeuratProject",2388,397,"Cell1743","Batch2","Group3",2782.20218971211,"0","0"
"Cell1744","SeuratProject",3365,471,"Cell1744","Batch2","Group4",3774.20858797515,"1","1"
"Cell1745","SeuratProject",2982,421,"Cell1745","Batch2","Group1",3352.00354849628,"2","2"
"Cell1746","SeuratProject",2907,462,"Cell1746","Batch2","Group3",3430.56895539922,"0","0"
"Cell1747","SeuratProject",1104,247,"Cell1747","Batch2","Group1",1346.41377563691,"2","2"
"Cell1748","SeuratProject",4842,574,"Cell1748","Batch2","Group1",5596.03636157855,"2","2"
"Cell1749","SeuratProject",4814,589,"Cell1749","Batch2","Group4",5488.98438318009,"1","1"
"Cell1750","SeuratProject",2699,398,"Cell1750","Batch2","Group1",3076.78891940292,"2","2"
"Cell1751","SeuratProject",2541,422,"Cell1751","Batch2","Group2",3055.32316823252,"3","3"
"Cell1752","SeuratProject",4446,558,"Cell1752","Batch2","Group4",4622.88636139924,"1","1"
"Cell1753","SeuratProject",1894,332,"Cell1753","Batch2","Group4",2333.78488738641,"1","1"
"Cell1754","SeuratProject",1876,348,"Cell1754","Batch2","Group1",2242.81529081186,"2","2"
"Cell1755","SeuratProject",2902,490,"Cell1755","Batch2","Group3",3528.11756601419,"0","0"
"Cell1756","SeuratProject",4441,604,"Cell1756","Batch2","Group2",4989.85770814516,"3","3"
"Cell1757","SeuratProject",3840,526,"Cell1757","Batch2","Group1",4649.10210469196,"2","2"
"Cell1758","SeuratProject",7631,850,"Cell1758","Batch2","Group2",8674.67238762053,"3","3"
"Cell1759","SeuratProject",1781,349,"Cell1759","Batch2","Group2",2278.34930627318,"3","3"
"Cell1760","SeuratProject",2885,469,"Cell1760","Batch2","Group2",3535.63425650903,"3","3"
"Cell1761","SeuratProject",3191,445,"Cell1761","Batch2","Group4",3600.08521683667,"1","1"
"Cell1762","SeuratProject",6750,786,"Cell1762","Batch2","Group2",7847.07684076244,"3","3"
"Cell1763","SeuratProject",1911,342,"Cell1763","Batch2","Group1",2319.05217111529,"2","2"
"Cell1764","SeuratProject",1831,345,"Cell1764","Batch2","Group1",2216.18120666968,"2","2"
"Cell1765","SeuratProject",5111,619,"Cell1765","Batch2","Group2",5767.01130779635,"3","3"
"Cell1766","SeuratProject",3011,427,"Cell1766","Batch2","Group4",3570.66849976955,"3","3"
"Cell1767","SeuratProject",2481,389,"Cell1767","Batch2","Group4",2870.1089771704,"1","1"
"Cell1768","SeuratProject",2314,377,"Cell1768","Batch2","Group3",2687.31655824603,"0","0"
"Cell1769","SeuratProject",1532,305,"Cell1769","Batch2","Group4",1905.14759600318,"1","1"
"Cell1770","SeuratProject",1679,313,"Cell1770","Batch2","Group1",2109.5280610649,"2","2"
"Cell1771","SeuratProject",1958,347,"Cell1771","Batch2","Group1",2400.64117483416,"2","2"
"Cell1772","SeuratProject",1506,284,"Cell1772","Batch2","Group4",1773.00231083194,"1","1"
"Cell1773","SeuratProject",2494,434,"Cell1773","Batch2","Group4",3067.71811206826,"1","1"
"Cell1774","SeuratProject",1645,302,"Cell1774","Batch2","Group4",1949.85899392216,"1","1"
"Cell1775","SeuratProject",3018,449,"Cell1775","Batch2","Group4",3205.0010147136,"1","1"
"Cell1776","SeuratProject",5326,642,"Cell1776","Batch2","Group1",5970.5046063468,"2","2"
"Cell1777","SeuratProject",3763,560,"Cell1777","Batch2","Group3",4356.23734091089,"0","0"
"Cell1778","SeuratProject",2540,426,"Cell1778","Batch2","Group3",3151.52432384757,"0","0"
"Cell1779","SeuratProject",2745,410,"Cell1779","Batch2","Group1",3201.29695659915,"2","2"
"Cell1780","SeuratProject",2478,437,"Cell1780","Batch2","Group2",2904.57511508133,"3","3"
"Cell1781","SeuratProject",3373,473,"Cell1781","Batch2","Group4",3974.51129675298,"1","1"
"Cell1782","SeuratProject",2735,432,"Cell1782","Batch2","Group3",3321.30487679842,"0","0"
"Cell1783","SeuratProject",3595,504,"Cell1783","Batch2","Group4",4278.19357883598,"1","1"
"Cell1784","SeuratProject",1971,368,"Cell1784","Batch2","Group2",2379.2580339493,"3","3"
"Cell1785","SeuratProject",1780,344,"Cell1785","Batch2","Group2",2109.02009932989,"3","3"
"Cell1786","SeuratProject",2334,387,"Cell1786","Batch2","Group4",2721.33554916114,"1","1"
"Cell1787","SeuratProject",2990,466,"Cell1787","Batch2","Group2",3461.67310762928,"3","3"
"Cell1788","SeuratProject",3729,525,"Cell1788","Batch2","Group4",4265.51520504058,"1","1"
"Cell1789","SeuratProject",3796,508,"Cell1789","Batch2","Group4",4221.70028993176,"1","1"
"Cell1790","SeuratProject",5255,657,"Cell1790","Batch2","Group4",6374.09795802588,"1","1"
"Cell1791","SeuratProject",3703,511,"Cell1791","Batch2","Group4",4014.4222257609,"1","1"
"Cell1792","SeuratProject",3845,534,"Cell1792","Batch2","Group3",4471.88047391383,"0","0"
"Cell1793","SeuratProject",2230,379,"Cell1793","Batch2","Group2",2712.53109731305,"3","3"
"Cell1794","SeuratProject",5059,657,"Cell1794","Batch2","Group3",5772.19455494345,"0","0"
"Cell1795","SeuratProject",1926,362,"Cell1795","Batch2","Group4",2603.44592593542,"1","1"
"Cell1796","SeuratProject",2929,450,"Cell1796","Batch2","Group1",3355.17971658444,"2","2"
"Cell1797","SeuratProject",1715,336,"Cell1797","Batch2","Group1",2036.27955071624,"2","2"
"Cell1798","SeuratProject",2740,438,"Cell1798","Batch2","Group2",3109.0550417136,"3","3"
"Cell1799","SeuratProject",1858,319,"Cell1799","Batch2","Group2",2189.38448151375,"3","3"
"Cell1800","SeuratProject",1889,362,"Cell1800","Batch2","Group3",2315.81138692769,"0","0"
"Cell1801","SeuratProject",5347,633,"Cell1801","Batch2","Group4",6058.5910266781,"1","1"
"Cell1802","SeuratProject",2826,448,"Cell1802","Batch2","Group2",3215.24300553632,"3","3"
"Cell1803","SeuratProject",2070,335,"Cell1803","Batch2","Group1",2552.56352538738,"2","2"
"Cell1804","SeuratProject",3386,489,"Cell1804","Batch2","Group4",3976.05429917521,"1","1"
"Cell1805","SeuratProject",6191,702,"Cell1805","Batch2","Group3",6926.78764090058,"0","0"
"Cell1806","SeuratProject",3180,473,"Cell1806","Batch2","Group2",3738.22413909815,"3","3"
"Cell1807","SeuratProject",3230,520,"Cell1807","Batch2","Group3",3840.12505042274,"0","0"
"Cell1808","SeuratProject",2531,441,"Cell1808","Batch2","Group3",3186.29504773876,"0","0"
"Cell1809","SeuratProject",2846,448,"Cell1809","Batch2","Group2",3255.42011200442,"3","3"
"Cell1810","SeuratProject",3256,472,"Cell1810","Batch2","Group4",3946.83986685313,"1","1"
"Cell1811","SeuratProject",1884,343,"Cell1811","Batch2","Group4",2313.1722071201,"1","1"
"Cell1812","SeuratProject",2607,434,"Cell1812","Batch2","Group2",3096.09718013591,"3","3"
"Cell1813","SeuratProject",3591,498,"Cell1813","Batch2","Group4",4028.79558401986,"1","1"
"Cell1814","SeuratProject",2677,438,"Cell1814","Batch2","Group2",3114.87055148146,"3","3"
"Cell1815","SeuratProject",2239,384,"Cell1815","Batch2","Group2",2654.90631996927,"2","2"
"Cell1816","SeuratProject",1571,295,"Cell1816","Batch2","Group4",1839.54289040258,"1","1"
"Cell1817","SeuratProject",2587,399,"Cell1817","Batch2","Group4",3169.25822479358,"1","1"
"Cell1818","SeuratProject",2526,418,"Cell1818","Batch2","Group1",3022.16769310152,"2","2"
"Cell1819","SeuratProject",2481,426,"Cell1819","Batch2","Group2",3074.77388411722,"3","3"
"Cell1820","SeuratProject",4703,583,"Cell1820","Batch2","Group1",5328.84333434656,"2","2"
"Cell1821","SeuratProject",3132,483,"Cell1821","Batch2","Group3",3534.37261535731,"0","0"
"Cell1822","SeuratProject",4747,632,"Cell1822","Batch2","Group3",5359.14235164792,"0","0"
"Cell1823","SeuratProject",2620,430,"Cell1823","Batch2","Group4",3308.40645598414,"1","1"
"Cell1824","SeuratProject",1253,277,"Cell1824","Batch2","Group3",1709.7865216961,"0","0"
"Cell1825","SeuratProject",7499,867,"Cell1825","Batch2","Group3",8531.9038737427,"0","0"
"Cell1826","SeuratProject",5042,602,"Cell1826","Batch2","Group4",5913.98472346589,"1","1"
"Cell1827","SeuratProject",2464,385,"Cell1827","Batch2","Group1",2891.4455943311,"2","2"
"Cell1828","SeuratProject",2832,459,"Cell1828","Batch2","Group2",3392.24250914678,"3","3"
"Cell1829","SeuratProject",3260,514,"Cell1829","Batch2","Group3",3974.73545447232,"0","0"
"Cell1830","SeuratProject",3188,495,"Cell1830","Batch2","Group4",3517.55113487333,"1","1"
"Cell1831","SeuratProject",1924,349,"Cell1831","Batch2","Group3",2383.51919132011,"0","0"
"Cell1832","SeuratProject",4623,589,"Cell1832","Batch2","Group3",5523.40787518161,"0","0"
"Cell1833","SeuratProject",1811,317,"Cell1833","Batch2","Group4",2107.23512041386,"0","0"
"Cell1834","SeuratProject",6399,722,"Cell1834","Batch2","Group2",7301.96206379842,"3","3"
"Cell1835","SeuratProject",7986,862,"Cell1835","Batch2","Group1",8924.65426131505,"2","2"
"Cell1836","SeuratProject",2455,395,"Cell1836","Batch2","Group1",2777.66031053023,"2","2"
"Cell1837","SeuratProject",3906,553,"Cell1837","Batch2","Group3",4367.81716311773,"0","0"
"Cell1838","SeuratProject",1590,326,"Cell1838","Batch2","Group3",1980.71935395751,"0","0"
"Cell1839","SeuratProject",3173,462,"Cell1839","Batch2","Group1",3706.45164449918,"2","2"
"Cell1840","SeuratProject",2820,434,"Cell1840","Batch2","Group1",3188.45112773756,"2","2"
"Cell1841","SeuratProject",3345,512,"Cell1841","Batch2","Group4",4006.26617164894,"1","1"
"Cell1842","SeuratProject",4633,606,"Cell1842","Batch2","Group3",5264.9365184911,"0","0"
"Cell1843","SeuratProject",4313,603,"Cell1843","Batch2","Group4",5020.39084783364,"1","1"
"Cell1844","SeuratProject",2892,457,"Cell1844","Batch2","Group2",3630.3627765334,"3","3"
"Cell1845","SeuratProject",5252,617,"Cell1845","Batch2","Group1",6315.66677493531,"2","2"
"Cell1846","SeuratProject",2893,455,"Cell1846","Batch2","Group2",3295.08647503215,"3","3"
"Cell1847","SeuratProject",3226,485,"Cell1847","Batch2","Group3",3956.60409769474,"0","0"
"Cell1848","SeuratProject",6574,788,"Cell1848","Batch2","Group2",7538.51270712951,"3","3"
"Cell1849","SeuratProject",2620,421,"Cell1849","Batch2","Group3",3046.6147955363,"0","0"
"Cell1850","SeuratProject",2065,354,"Cell1850","Batch2","Group1",2381.41332413303,"2","2"
"Cell1851","SeuratProject",4751,623,"Cell1851","Batch2","Group3",5491.18181440229,"0","0"
