"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell592","SeuratProject",2024,359,"Cell592","Batch1","Group1",2361.24988299439,"3","3"
"Cell593","SeuratProject",3716,548,"Cell593","Batch1","Group2",4180.65684275341,"2","2"
"Cell594","SeuratProject",5299,652,"Cell594","Batch1","Group4",6352.93851369457,"1","1"
"Cell595","SeuratProject",1602,295,"Cell595","Batch1","Group4",1887.21987851444,"1","1"
"Cell596","SeuratProject",4155,577,"Cell596","Batch1","Group1",4648.83350506887,"3","3"
"Cell597","SeuratProject",3006,483,"Cell597","Batch1","Group3",3644.03422044586,"0","0"
"Cell598","SeuratProject",3150,491,"Cell598","Batch1","Group3",3665.21496308812,"0","0"
"Cell599","SeuratProject",5989,687,"Cell599","Batch1","Group1",6806.32035805763,"3","3"
"Cell600","SeuratProject",6107,655,"Cell600","Batch1","Group4",6930.74327743854,"1","1"
"Cell601","SeuratProject",3351,533,"Cell601","Batch1","Group3",3966.55000953647,"0","0"
"Cell602","SeuratProject",1774,353,"Cell602","Batch1","Group3",2203.64513336134,"0","0"
"Cell603","SeuratProject",3056,512,"Cell603","Batch1","Group3",3532.23995645233,"0","0"
"Cell604","SeuratProject",2125,385,"Cell604","Batch1","Group3",2507.7358186372,"0","0"
"Cell605","SeuratProject",3083,488,"Cell605","Batch1","Group3",3784.07566299126,"0","0"
"Cell606","SeuratProject",2699,433,"Cell606","Batch1","Group1",3460.29189556929,"3","3"
"Cell607","SeuratProject",1608,331,"Cell607","Batch1","Group1",2013.87881303988,"3","3"
"Cell608","SeuratProject",2029,387,"Cell608","Batch1","Group1",2634.39826042781,"3","3"
"Cell609","SeuratProject",4280,556,"Cell609","Batch1","Group1",5068.95022770922,"3","3"
"Cell610","SeuratProject",5566,706,"Cell610","Batch1","Group2",6713.33681422729,"2","2"
"Cell611","SeuratProject",3641,530,"Cell611","Batch1","Group2",4195.71461351233,"2","2"
"Cell612","SeuratProject",3782,545,"Cell612","Batch1","Group3",4464.68661276534,"0","0"
"Cell613","SeuratProject",1725,338,"Cell613","Batch1","Group2",2111.01705695838,"2","2"
"Cell614","SeuratProject",1573,317,"Cell614","Batch1","Group2",2059.39614858699,"2","2"
"Cell615","SeuratProject",5268,672,"Cell615","Batch1","Group2",6058.11303886813,"2","2"
"Cell616","SeuratProject",3477,535,"Cell616","Batch1","Group4",3992.6716413816,"1","1"
"Cell617","SeuratProject",2365,409,"Cell617","Batch1","Group3",2710.92701678003,"0","0"
"Cell618","SeuratProject",5945,771,"Cell618","Batch1","Group3",6707.12876132657,"0","0"
"Cell619","SeuratProject",3414,558,"Cell619","Batch1","Group2",3934.30601806609,"2","2"
"Cell620","SeuratProject",3582,543,"Cell620","Batch1","Group3",4279.06996820136,"0","0"
"Cell621","SeuratProject",3730,482,"Cell621","Batch1","Group1",4263.99416297252,"3","3"
"Cell622","SeuratProject",2495,395,"Cell622","Batch1","Group4",2888.61215398911,"1","1"
"Cell623","SeuratProject",2010,364,"Cell623","Batch1","Group2",2491.00238333642,"2","2"
"Cell624","SeuratProject",2357,417,"Cell624","Batch1","Group1",2884.57641844139,"3","3"
"Cell625","SeuratProject",3109,474,"Cell625","Batch1","Group1",3524.74197824753,"3","3"
"Cell626","SeuratProject",4674,603,"Cell626","Batch1","Group4",5544.51423935529,"1","1"
"Cell627","SeuratProject",1261,286,"Cell627","Batch1","Group2",1656.32065607574,"0","0"
"Cell628","SeuratProject",3312,508,"Cell628","Batch1","Group2",3833.82713791625,"0","0"
"Cell629","SeuratProject",3306,508,"Cell629","Batch1","Group4",3857.02982823893,"1","1"
"Cell630","SeuratProject",3954,535,"Cell630","Batch1","Group1",4971.89203875153,"3","3"
"Cell631","SeuratProject",1893,364,"Cell631","Batch1","Group2",2279.80102793841,"2","2"
"Cell632","SeuratProject",2028,360,"Cell632","Batch1","Group4",2530.73322497496,"1","1"
"Cell633","SeuratProject",4566,623,"Cell633","Batch1","Group3",5255.66172789449,"0","0"
"Cell634","SeuratProject",3400,503,"Cell634","Batch1","Group1",3906.36227141942,"3","3"
"Cell635","SeuratProject",1768,336,"Cell635","Batch1","Group2",2155.42751304944,"2","2"
"Cell636","SeuratProject",5380,663,"Cell636","Batch1","Group4",6017.98977217908,"1","1"
"Cell637","SeuratProject",6764,716,"Cell637","Batch1","Group4",7557.16835499935,"1","1"
"Cell638","SeuratProject",2157,384,"Cell638","Batch1","Group1",2634.03130319215,"3","3"
"Cell639","SeuratProject",1331,269,"Cell639","Batch1","Group1",1763.18557426463,"3","3"
"Cell640","SeuratProject",2095,392,"Cell640","Batch1","Group3",2744.38987702652,"0","0"
"Cell641","SeuratProject",2793,427,"Cell641","Batch1","Group4",3285.56652567357,"1","1"
"Cell642","SeuratProject",3393,503,"Cell642","Batch1","Group2",4300.31938774337,"2","2"
"Cell643","SeuratProject",4028,571,"Cell643","Batch1","Group2",4673.72489299362,"2","2"
"Cell644","SeuratProject",2473,407,"Cell644","Batch1","Group3",2907.9771245101,"0","0"
"Cell645","SeuratProject",2252,377,"Cell645","Batch1","Group3",2784.75836821667,"0","0"
"Cell646","SeuratProject",2792,416,"Cell646","Batch1","Group4",3066.19496349002,"1","1"
"Cell647","SeuratProject",3211,517,"Cell647","Batch1","Group3",3761.08855845065,"0","0"
"Cell648","SeuratProject",5288,681,"Cell648","Batch1","Group2",6275.9949943741,"2","2"
"Cell649","SeuratProject",2505,410,"Cell649","Batch1","Group2",2891.06574387965,"2","2"
"Cell650","SeuratProject",2494,406,"Cell650","Batch1","Group3",2862.5578207335,"0","0"
"Cell651","SeuratProject",2911,481,"Cell651","Batch1","Group2",3576.52652566425,"1","1"
"Cell652","SeuratProject",9013,978,"Cell652","Batch1","Group2",9945.4172584765,"2","2"
"Cell653","SeuratProject",2627,458,"Cell653","Batch1","Group3",3250.7172422257,"0","0"
"Cell654","SeuratProject",1457,298,"Cell654","Batch1","Group3",1873.70326027529,"0","0"
"Cell655","SeuratProject",2215,378,"Cell655","Batch1","Group1",2667.04193540135,"3","3"
"Cell656","SeuratProject",2877,451,"Cell656","Batch1","Group4",3518.98198557681,"1","1"
"Cell657","SeuratProject",3429,514,"Cell657","Batch1","Group1",3992.40637545513,"3","3"
"Cell658","SeuratProject",5121,646,"Cell658","Batch1","Group4",6130.56185832754,"1","1"
"Cell659","SeuratProject",4569,583,"Cell659","Batch1","Group4",5274.18580727537,"1","1"
"Cell660","SeuratProject",3570,537,"Cell660","Batch1","Group1",4192.55835479299,"3","3"
"Cell661","SeuratProject",7751,844,"Cell661","Batch1","Group1",8779.25147261031,"3","3"
"Cell662","SeuratProject",3299,498,"Cell662","Batch1","Group1",3681.62318703674,"3","3"
"Cell663","SeuratProject",2508,414,"Cell663","Batch1","Group3",2802.19592544832,"0","0"
"Cell664","SeuratProject",3008,451,"Cell664","Batch1","Group4",3574.26293271707,"1","1"
"Cell665","SeuratProject",5402,661,"Cell665","Batch1","Group1",6162.03339086297,"3","3"
"Cell666","SeuratProject",2390,380,"Cell666","Batch1","Group4",2779.29935822459,"1","1"
"Cell667","SeuratProject",5035,594,"Cell667","Batch1","Group4",5511.21225619172,"1","1"
"Cell668","SeuratProject",3018,487,"Cell668","Batch1","Group1",3526.03661279705,"3","3"
"Cell669","SeuratProject",2176,409,"Cell669","Batch1","Group3",2616.28171351021,"0","0"
"Cell670","SeuratProject",2515,431,"Cell670","Batch1","Group1",3159.55577999221,"3","3"
"Cell671","SeuratProject",2970,433,"Cell671","Batch1","Group4",3474.70925582239,"1","1"
"Cell672","SeuratProject",2763,429,"Cell672","Batch1","Group4",3330.50472029768,"1","1"
"Cell673","SeuratProject",2751,475,"Cell673","Batch1","Group3",3102.41358199501,"0","0"
"Cell674","SeuratProject",2176,352,"Cell674","Batch1","Group4",2452.50812772761,"1","1"
"Cell675","SeuratProject",2134,398,"Cell675","Batch1","Group2",2643.70102858594,"2","2"
"Cell676","SeuratProject",3453,511,"Cell676","Batch1","Group4",4207.89959942095,"1","1"
"Cell677","SeuratProject",2894,438,"Cell677","Batch1","Group3",3514.8455446498,"0","0"
"Cell678","SeuratProject",2823,449,"Cell678","Batch1","Group4",3270.05088885649,"0","0"
"Cell679","SeuratProject",2371,418,"Cell679","Batch1","Group3",2902.9373081502,"0","0"
"Cell680","SeuratProject",2299,364,"Cell680","Batch1","Group4",2990.81774117066,"1","1"
"Cell681","SeuratProject",4171,555,"Cell681","Batch1","Group2",4778.66877735174,"2","2"
"Cell682","SeuratProject",4126,575,"Cell682","Batch1","Group2",4869.02717214238,"2","2"
"Cell683","SeuratProject",2734,440,"Cell683","Batch1","Group4",3299.86923599229,"1","1"
"Cell684","SeuratProject",2099,339,"Cell684","Batch1","Group4",2440.8163785824,"1","1"
"Cell685","SeuratProject",4608,616,"Cell685","Batch1","Group3",5310.48658019359,"0","0"
"Cell686","SeuratProject",2614,418,"Cell686","Batch1","Group4",3157.77796564746,"1","1"
"Cell687","SeuratProject",4340,574,"Cell687","Batch1","Group1",4905.4203852383,"3","3"
"Cell688","SeuratProject",4887,610,"Cell688","Batch1","Group3",5666.23697790737,"0","0"
"Cell689","SeuratProject",3173,502,"Cell689","Batch1","Group3",3813.21977308726,"0","0"
"Cell690","SeuratProject",3502,509,"Cell690","Batch1","Group4",3983.42246060248,"1","1"
"Cell691","SeuratProject",5555,677,"Cell691","Batch1","Group1",6191.80872185313,"3","3"
"Cell692","SeuratProject",3258,502,"Cell692","Batch1","Group2",3751.86377979724,"2","2"
"Cell693","SeuratProject",5836,720,"Cell693","Batch1","Group2",6754.3699374367,"2","2"
"Cell694","SeuratProject",2538,472,"Cell694","Batch1","Group1",3048.68301852194,"3","3"
"Cell695","SeuratProject",5430,674,"Cell695","Batch1","Group3",6078.04262986308,"0","0"
"Cell696","SeuratProject",4334,556,"Cell696","Batch1","Group4",5163.46941141896,"1","1"
"Cell697","SeuratProject",1846,335,"Cell697","Batch1","Group4",2374.6077327745,"1","1"
"Cell698","SeuratProject",3058,478,"Cell698","Batch1","Group1",3676.98326903444,"3","3"
"Cell699","SeuratProject",2128,364,"Cell699","Batch1","Group4",2582.10608648547,"1","1"
"Cell700","SeuratProject",5260,658,"Cell700","Batch1","Group1",6244.85610554052,"3","3"
"Cell701","SeuratProject",3819,576,"Cell701","Batch1","Group2",4293.72311347484,"2","2"
"Cell702","SeuratProject",3181,461,"Cell702","Batch1","Group4",3605.18694681902,"1","1"
"Cell703","SeuratProject",2368,438,"Cell703","Batch1","Group2",3030.94609006209,"2","2"
"Cell704","SeuratProject",3627,481,"Cell704","Batch1","Group4",4389.38672891064,"1","1"
"Cell705","SeuratProject",2735,415,"Cell705","Batch1","Group2",3085.41103839235,"2","2"
"Cell706","SeuratProject",4545,625,"Cell706","Batch1","Group2",5405.49302842945,"2","2"
"Cell707","SeuratProject",3907,537,"Cell707","Batch1","Group2",4449.51368125574,"2","2"
"Cell708","SeuratProject",3167,492,"Cell708","Batch1","Group2",3834.70522747908,"2","2"
"Cell709","SeuratProject",3753,504,"Cell709","Batch1","Group4",4135.4808774476,"1","1"
"Cell710","SeuratProject",3417,465,"Cell710","Batch1","Group4",3823.64640835111,"1","1"
"Cell711","SeuratProject",2403,439,"Cell711","Batch1","Group3",2943.55596496513,"0","0"
"Cell712","SeuratProject",5009,619,"Cell712","Batch1","Group4",5769.90907650303,"1","1"
"Cell713","SeuratProject",6402,730,"Cell713","Batch1","Group4",7077.49550061043,"1","1"
"Cell714","SeuratProject",3114,478,"Cell714","Batch1","Group1",3600.68918577485,"3","3"
"Cell715","SeuratProject",1341,308,"Cell715","Batch1","Group2",1662.1313300985,"2","2"
"Cell716","SeuratProject",6534,758,"Cell716","Batch1","Group2",7456.24745326486,"2","2"
"Cell717","SeuratProject",3661,544,"Cell717","Batch1","Group2",4523.24415756552,"2","2"
"Cell718","SeuratProject",5081,651,"Cell718","Batch1","Group3",5581.75517693185,"0","0"
"Cell719","SeuratProject",3403,476,"Cell719","Batch1","Group1",3841.6607607272,"1","1"
"Cell720","SeuratProject",1871,345,"Cell720","Batch1","Group1",2099.24774781235,"3","3"
"Cell721","SeuratProject",3093,500,"Cell721","Batch1","Group3",3851.36178180115,"0","0"
"Cell722","SeuratProject",6089,744,"Cell722","Batch1","Group3",6756.9694167012,"0","0"
"Cell723","SeuratProject",1781,358,"Cell723","Batch1","Group1",2296.12712153226,"3","3"
"Cell724","SeuratProject",3687,526,"Cell724","Batch1","Group4",4382.98788644024,"1","1"
"Cell725","SeuratProject",2594,423,"Cell725","Batch1","Group1",3284.07934795436,"3","3"
"Cell726","SeuratProject",1678,349,"Cell726","Batch1","Group2",2131.64192149743,"0","0"
"Cell727","SeuratProject",4823,622,"Cell727","Batch1","Group1",5539.65243871356,"3","3"
"Cell728","SeuratProject",1541,309,"Cell728","Batch1","Group4",1850.30877491164,"1","1"
"Cell729","SeuratProject",4601,637,"Cell729","Batch1","Group2",5399.31105861584,"2","2"
"Cell730","SeuratProject",2859,430,"Cell730","Batch1","Group4",3364.22097787318,"1","1"
"Cell731","SeuratProject",5155,683,"Cell731","Batch1","Group3",5799.77226466854,"0","0"
"Cell732","SeuratProject",1873,368,"Cell732","Batch1","Group3",2180.10725274806,"0","0"
"Cell733","SeuratProject",4988,617,"Cell733","Batch1","Group1",5814.22198861921,"3","3"
"Cell734","SeuratProject",6359,745,"Cell734","Batch1","Group2",7103.44311816215,"1","1"
"Cell735","SeuratProject",3336,476,"Cell735","Batch1","Group4",3995.16320987839,"1","1"
"Cell736","SeuratProject",3644,543,"Cell736","Batch1","Group3",4217.26303998627,"2","2"
"Cell737","SeuratProject",7791,877,"Cell737","Batch1","Group3",9082.37285565356,"0","0"
"Cell738","SeuratProject",3081,480,"Cell738","Batch1","Group1",3591.69991874843,"3","3"
"Cell739","SeuratProject",3598,525,"Cell739","Batch1","Group2",4130.89848056208,"2","2"
"Cell740","SeuratProject",3410,538,"Cell740","Batch1","Group3",4080.09997269362,"0","0"
"Cell741","SeuratProject",2955,459,"Cell741","Batch1","Group4",3611.07358680413,"1","1"
"Cell742","SeuratProject",1367,278,"Cell742","Batch1","Group4",1782.03380694704,"1","1"
"Cell743","SeuratProject",3855,573,"Cell743","Batch1","Group3",4460.82904700033,"0","0"
"Cell744","SeuratProject",2602,418,"Cell744","Batch1","Group4",2682.39762050952,"1","1"
"Cell745","SeuratProject",3351,551,"Cell745","Batch1","Group4",4232.17169615991,"1","1"
"Cell746","SeuratProject",2483,435,"Cell746","Batch1","Group1",2868.84861202051,"3","3"
"Cell747","SeuratProject",2822,449,"Cell747","Batch1","Group2",3237.42835422417,"2","2"
"Cell748","SeuratProject",3616,520,"Cell748","Batch1","Group1",4206.83435763064,"3","3"
"Cell749","SeuratProject",3013,452,"Cell749","Batch1","Group2",3469.90815903891,"2","2"
"Cell750","SeuratProject",3663,540,"Cell750","Batch1","Group2",4347.20926011037,"2","2"
"Cell751","SeuratProject",3169,488,"Cell751","Batch1","Group3",3534.3996099551,"0","0"
"Cell752","SeuratProject",1741,306,"Cell752","Batch1","Group4",2078.21248966718,"1","1"
"Cell753","SeuratProject",2330,400,"Cell753","Batch1","Group4",2779.56570709251,"1","1"
"Cell754","SeuratProject",4104,584,"Cell754","Batch1","Group1",4909.16518923749,"3","3"
"Cell755","SeuratProject",3013,460,"Cell755","Batch1","Group1",3580.45821373031,"3","3"
"Cell756","SeuratProject",2490,410,"Cell756","Batch1","Group4",3079.3494612562,"1","1"
"Cell757","SeuratProject",4125,529,"Cell757","Batch1","Group4",4789.55792757574,"1","1"
"Cell758","SeuratProject",1217,268,"Cell758","Batch1","Group3",1525.15049789309,"0","0"
"Cell759","SeuratProject",3665,526,"Cell759","Batch1","Group2",4341.6805652543,"2","2"
"Cell760","SeuratProject",2185,360,"Cell760","Batch1","Group1",2480.39095484657,"3","3"
"Cell761","SeuratProject",6969,800,"Cell761","Batch1","Group3",8335.94527008217,"0","0"
"Cell762","SeuratProject",1837,356,"Cell762","Batch1","Group3",2016.16099309613,"0","0"
"Cell763","SeuratProject",3455,524,"Cell763","Batch1","Group3",4239.60498571648,"0","0"
"Cell764","SeuratProject",3525,518,"Cell764","Batch1","Group1",4247.91343682754,"3","3"
"Cell765","SeuratProject",2483,419,"Cell765","Batch1","Group2",2887.20565197955,"3","3"
"Cell766","SeuratProject",2401,433,"Cell766","Batch1","Group3",2740.15833910708,"0","0"
"Cell767","SeuratProject",4072,582,"Cell767","Batch1","Group1",4920.16503920149,"3","3"
"Cell768","SeuratProject",2535,423,"Cell768","Batch1","Group3",2971.72525973586,"0","0"
"Cell769","SeuratProject",2802,464,"Cell769","Batch1","Group3",3264.02071555224,"0","0"
"Cell770","SeuratProject",5769,717,"Cell770","Batch1","Group1",6851.48267663418,"3","3"
"Cell771","SeuratProject",3011,506,"Cell771","Batch1","Group3",3522.10522091723,"0","0"
"Cell772","SeuratProject",4333,612,"Cell772","Batch1","Group2",4804.26529604312,"2","2"
"Cell773","SeuratProject",1716,333,"Cell773","Batch1","Group1",2051.89015376265,"3","3"
"Cell774","SeuratProject",2909,455,"Cell774","Batch1","Group2",3500.67926129405,"2","2"
"Cell775","SeuratProject",2048,379,"Cell775","Batch1","Group2",2633.69806145547,"2","2"
"Cell776","SeuratProject",4667,621,"Cell776","Batch1","Group1",5674.95063503069,"3","3"
"Cell777","SeuratProject",2175,376,"Cell777","Batch1","Group2",2699.17026950089,"3","3"
"Cell778","SeuratProject",5041,644,"Cell778","Batch1","Group4",5806.87672234134,"1","1"
"Cell779","SeuratProject",2790,436,"Cell779","Batch1","Group4",3182.67636988377,"0","0"
"Cell780","SeuratProject",2471,429,"Cell780","Batch1","Group3",3061.5500675318,"0","0"
"Cell781","SeuratProject",2540,422,"Cell781","Batch1","Group2",3091.49587231636,"2","2"
"Cell782","SeuratProject",3387,478,"Cell782","Batch1","Group2",3966.26415459076,"2","2"
"Cell783","SeuratProject",2399,422,"Cell783","Batch1","Group2",3063.57323607099,"2","2"
"Cell784","SeuratProject",3877,563,"Cell784","Batch1","Group4",4552.41029337592,"1","1"
"Cell785","SeuratProject",2808,451,"Cell785","Batch1","Group2",3196.02549011456,"2","2"
"Cell786","SeuratProject",5207,636,"Cell786","Batch1","Group4",6006.64005784719,"1","1"
"Cell787","SeuratProject",1148,296,"Cell787","Batch1","Group2",1498.92858532932,"0","0"
"Cell788","SeuratProject",2897,452,"Cell788","Batch1","Group3",3536.09200780188,"0","0"
"Cell789","SeuratProject",2221,384,"Cell789","Batch1","Group2",2771.11396748234,"2","2"
"Cell790","SeuratProject",1941,365,"Cell790","Batch1","Group3",2326.79783578192,"0","0"
"Cell791","SeuratProject",2375,404,"Cell791","Batch1","Group1",2735.76409761321,"3","3"
"Cell792","SeuratProject",4919,637,"Cell792","Batch1","Group2",5793.96610244144,"2","2"
"Cell793","SeuratProject",2860,464,"Cell793","Batch1","Group3",3500.88723445504,"0","0"
"Cell794","SeuratProject",3677,548,"Cell794","Batch1","Group3",4428.49847120271,"0","0"
"Cell795","SeuratProject",1824,348,"Cell795","Batch1","Group4",2199.30793947552,"1","1"
"Cell796","SeuratProject",2570,419,"Cell796","Batch1","Group4",3125.30654130459,"1","1"
"Cell797","SeuratProject",2906,442,"Cell797","Batch1","Group1",3447.3971457826,"3","3"
"Cell798","SeuratProject",4476,570,"Cell798","Batch1","Group4",5151.66703274914,"1","1"
"Cell799","SeuratProject",5032,665,"Cell799","Batch1","Group1",6092.59096884828,"3","3"
"Cell800","SeuratProject",3962,547,"Cell800","Batch1","Group3",4518.62378996567,"0","0"
"Cell801","SeuratProject",2068,386,"Cell801","Batch1","Group2",2532.29523804816,"2","2"
"Cell802","SeuratProject",3902,509,"Cell802","Batch1","Group4",4397.56756850363,"1","1"
"Cell803","SeuratProject",3577,510,"Cell803","Batch1","Group4",4391.27109745357,"1","1"
"Cell804","SeuratProject",12054,1119,"Cell804","Batch1","Group2",13310.6670509351,"2","2"
"Cell805","SeuratProject",2507,420,"Cell805","Batch1","Group4",2861.26041448844,"1","1"
"Cell806","SeuratProject",2746,447,"Cell806","Batch1","Group2",3238.53296632781,"2","2"
"Cell807","SeuratProject",2365,403,"Cell807","Batch1","Group2",2765.42809986587,"2","2"
"Cell808","SeuratProject",3424,503,"Cell808","Batch1","Group4",4086.29240412572,"1","1"
"Cell809","SeuratProject",1925,375,"Cell809","Batch1","Group3",2396.36981201848,"0","0"
"Cell810","SeuratProject",3660,533,"Cell810","Batch1","Group1",4394.95018932025,"3","3"
"Cell811","SeuratProject",3457,527,"Cell811","Batch1","Group1",4017.08596791406,"3","3"
"Cell812","SeuratProject",5478,643,"Cell812","Batch1","Group4",6315.63973036904,"1","1"
"Cell813","SeuratProject",7992,873,"Cell813","Batch1","Group2",8899.47665821813,"2","2"
"Cell814","SeuratProject",3174,506,"Cell814","Batch1","Group3",3665.48867844942,"0","0"
"Cell815","SeuratProject",3920,521,"Cell815","Batch1","Group4",4406.95032540637,"0","0"
"Cell816","SeuratProject",2534,442,"Cell816","Batch1","Group2",2975.83402905302,"2","2"
"Cell817","SeuratProject",3060,469,"Cell817","Batch1","Group2",3445.85359197954,"2","2"
"Cell818","SeuratProject",2000,391,"Cell818","Batch1","Group3",2554.65205920182,"0","0"
"Cell819","SeuratProject",3729,548,"Cell819","Batch1","Group3",4235.32920773376,"0","0"
"Cell820","SeuratProject",2095,376,"Cell820","Batch1","Group4",2579.77876481895,"1","1"
"Cell821","SeuratProject",8528,928,"Cell821","Batch1","Group2",9439.38556681576,"2","2"
"Cell822","SeuratProject",3817,551,"Cell822","Batch1","Group3",4448.86826904578,"0","0"
"Cell823","SeuratProject",1584,327,"Cell823","Batch1","Group3",1936.17185887348,"0","0"
"Cell824","SeuratProject",4711,609,"Cell824","Batch1","Group3",5528.69169864224,"0","0"
"Cell825","SeuratProject",3545,502,"Cell825","Batch1","Group4",4095.9465297718,"0","0"
"Cell826","SeuratProject",3257,499,"Cell826","Batch1","Group1",3700.31296263561,"3","3"
"Cell827","SeuratProject",3563,542,"Cell827","Batch1","Group3",4211.025282417,"0","0"
"Cell828","SeuratProject",3147,490,"Cell828","Batch1","Group3",3672.18681210338,"0","0"
"Cell829","SeuratProject",1437,301,"Cell829","Batch1","Group1",1627.46429313367,"1","1"
"Cell830","SeuratProject",4323,609,"Cell830","Batch1","Group3",5017.50852177447,"0","0"
"Cell831","SeuratProject",3038,470,"Cell831","Batch1","Group3",3524.91700980486,"0","0"
"Cell832","SeuratProject",3862,561,"Cell832","Batch1","Group1",4568.07641242588,"3","3"
"Cell833","SeuratProject",1426,295,"Cell833","Batch1","Group4",1652.10284529115,"0","0"
"Cell834","SeuratProject",2661,429,"Cell834","Batch1","Group4",3333.44408163894,"1","1"
"Cell835","SeuratProject",1676,326,"Cell835","Batch1","Group1",2182.85368671015,"3","3"
"Cell836","SeuratProject",3735,547,"Cell836","Batch1","Group1",4421.6536132964,"3","3"
"Cell837","SeuratProject",2332,422,"Cell837","Batch1","Group3",2725.74297649744,"0","0"
"Cell838","SeuratProject",3132,485,"Cell838","Batch1","Group1",3637.07275570574,"3","3"
"Cell839","SeuratProject",2983,465,"Cell839","Batch1","Group2",3682.1837684498,"2","2"
"Cell840","SeuratProject",2389,405,"Cell840","Batch1","Group1",2991.25625128875,"3","3"
"Cell841","SeuratProject",2183,401,"Cell841","Batch1","Group3",2749.12935295236,"0","0"
"Cell842","SeuratProject",1238,261,"Cell842","Batch1","Group4",1569.77008017103,"1","1"
"Cell843","SeuratProject",1700,337,"Cell843","Batch1","Group2",2192.15207043144,"2","2"
"Cell844","SeuratProject",3022,473,"Cell844","Batch1","Group3",3719.75167022531,"0","0"
"Cell845","SeuratProject",2919,458,"Cell845","Batch1","Group1",3744.44012625137,"3","3"
"Cell846","SeuratProject",3563,517,"Cell846","Batch1","Group4",4203.06208962787,"1","1"
"Cell847","SeuratProject",5584,678,"Cell847","Batch1","Group2",6517.76596677189,"2","2"
"Cell848","SeuratProject",4240,587,"Cell848","Batch1","Group2",4774.42760414146,"2","2"
"Cell849","SeuratProject",2322,381,"Cell849","Batch1","Group4",2554.37761399378,"1","1"
"Cell850","SeuratProject",2443,408,"Cell850","Batch1","Group2",2712.34626071577,"2","2"
"Cell851","SeuratProject",2713,449,"Cell851","Batch1","Group2",3381.74173676141,"2","2"
"Cell852","SeuratProject",2728,474,"Cell852","Batch1","Group3",3279.19037999605,"0","0"
"Cell853","SeuratProject",2690,426,"Cell853","Batch1","Group1",3047.52656864684,"3","3"
"Cell854","SeuratProject",3195,481,"Cell854","Batch1","Group4",3831.61185047909,"1","1"
"Cell855","SeuratProject",4914,655,"Cell855","Batch1","Group3",5912.37204755378,"0","0"
"Cell856","SeuratProject",2225,389,"Cell856","Batch1","Group3",2537.09535670443,"0","0"
"Cell857","SeuratProject",2893,495,"Cell857","Batch1","Group3",3339.53887134941,"0","0"
"Cell858","SeuratProject",3456,515,"Cell858","Batch1","Group2",4070.82744702636,"2","2"
"Cell859","SeuratProject",2283,398,"Cell859","Batch1","Group2",2710.29422242995,"2","2"
"Cell860","SeuratProject",5155,667,"Cell860","Batch1","Group1",5921.81954111501,"3","3"
"Cell861","SeuratProject",5270,649,"Cell861","Batch1","Group3",6042.06347320967,"0","0"
"Cell862","SeuratProject",5277,613,"Cell862","Batch1","Group4",6398.72351678277,"1","1"
"Cell863","SeuratProject",3573,526,"Cell863","Batch1","Group3",4280.78845522487,"0","0"
"Cell864","SeuratProject",1625,312,"Cell864","Batch1","Group3",1976.79611016849,"0","0"
"Cell865","SeuratProject",4610,604,"Cell865","Batch1","Group3",5249.62529233444,"0","0"
"Cell866","SeuratProject",3162,500,"Cell866","Batch1","Group2",3745.36680545976,"2","2"
"Cell867","SeuratProject",1466,302,"Cell867","Batch1","Group1",1765.52562895611,"1","1"
"Cell868","SeuratProject",2706,412,"Cell868","Batch1","Group4",3548.50871899342,"1","1"
"Cell869","SeuratProject",4231,544,"Cell869","Batch1","Group4",4949.80674669404,"1","1"
"Cell870","SeuratProject",1611,341,"Cell870","Batch1","Group1",2179.12934168643,"3","3"
"Cell871","SeuratProject",2183,378,"Cell871","Batch1","Group1",2706.18361290115,"3","3"
"Cell872","SeuratProject",3379,497,"Cell872","Batch1","Group4",3941.48671962134,"1","1"
"Cell873","SeuratProject",2930,433,"Cell873","Batch1","Group4",3483.09560314148,"1","1"
"Cell874","SeuratProject",5305,675,"Cell874","Batch1","Group1",5893.47939967643,"3","3"
"Cell875","SeuratProject",3149,445,"Cell875","Batch1","Group4",3707.90622401049,"1","1"
"Cell876","SeuratProject",2361,418,"Cell876","Batch1","Group3",2739.10362045118,"0","0"
"Cell877","SeuratProject",3915,552,"Cell877","Batch1","Group3",4447.05799452913,"0","0"
"Cell878","SeuratProject",4052,568,"Cell878","Batch1","Group1",4786.67224184762,"3","3"
"Cell879","SeuratProject",3987,539,"Cell879","Batch1","Group4",4718.36760679525,"1","1"
"Cell880","SeuratProject",5364,626,"Cell880","Batch1","Group4",6158.75425217477,"1","1"
"Cell881","SeuratProject",3349,464,"Cell881","Batch1","Group4",3853.17251135188,"1","1"
"Cell882","SeuratProject",3046,470,"Cell882","Batch1","Group1",3561.81764216176,"3","3"
"Cell883","SeuratProject",3183,470,"Cell883","Batch1","Group1",3729.98006450573,"3","3"
"Cell884","SeuratProject",2754,461,"Cell884","Batch1","Group2",3193.80746110319,"3","3"
"Cell885","SeuratProject",2043,384,"Cell885","Batch1","Group3",2476.25354396913,"0","0"
"Cell886","SeuratProject",5652,657,"Cell886","Batch1","Group4",6466.73753865525,"1","1"
"Cell887","SeuratProject",4236,580,"Cell887","Batch1","Group1",5054.81987793359,"3","3"
