"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell581","SeuratProject",73836,9040,"Cell581","Batch1","Group1",74279.9168823498,"0","0"
"Cell582","SeuratProject",54114,7939,"Cell582","Batch1","Group2",54435.7275059449,"1","1"
"Cell583","SeuratProject",45023,7123,"Cell583","Batch1","Group1",44566.2375466983,"0","0"
"Cell584","SeuratProject",54231,7839,"Cell584","Batch1","Group4",53984.5582041037,"3","3"
"Cell585","SeuratProject",63974,8428,"Cell585","Batch1","Group3",63998.5073509174,"2","2"
"Cell586","SeuratProject",56565,7954,"Cell586","Batch1","Group3",56315.8331649099,"2","2"
"Cell587","SeuratProject",71211,8814,"Cell587","Batch1","Group3",70164.5384562528,"2","2"
"Cell588","SeuratProject",50185,7540,"Cell588","Batch1","Group1",50962.1928653704,"0","0"
"Cell589","SeuratProject",53097,7799,"Cell589","Batch1","Group1",53040.3061498724,"0","0"
"Cell590","SeuratProject",78303,9241,"Cell590","Batch1","Group3",78019.718344371,"2","2"
"Cell591","SeuratProject",55912,7985,"Cell591","Batch1","Group1",55593.3333216803,"0","0"
"Cell592","SeuratProject",57668,8112,"Cell592","Batch1","Group2",58482.8947175005,"1","1"
"Cell593","SeuratProject",55355,7897,"Cell593","Batch1","Group2",55361.6769176744,"1","1"
"Cell594","SeuratProject",59199,8230,"Cell594","Batch1","Group2",59181.9468290889,"1","1"
"Cell595","SeuratProject",74104,9072,"Cell595","Batch1","Group1",74853.3853110907,"0","0"
"Cell596","SeuratProject",53327,7798,"Cell596","Batch1","Group3",52682.4204601719,"2","2"
"Cell597","SeuratProject",73144,8842,"Cell597","Batch1","Group2",71971.892132754,"1","1"
"Cell598","SeuratProject",81189,9379,"Cell598","Batch1","Group4",81062.3908825032,"3","3"
"Cell599","SeuratProject",68712,8715,"Cell599","Batch1","Group1",68296.1343332797,"0","0"
"Cell600","SeuratProject",71027,8838,"Cell600","Batch1","Group4",70738.7614738909,"0","0"
"Cell601","SeuratProject",72933,9058,"Cell601","Batch1","Group1",72874.5422785433,"0","0"
"Cell602","SeuratProject",58696,8110,"Cell602","Batch1","Group2",58591.5536594018,"1","1"
"Cell603","SeuratProject",47148,7222,"Cell603","Batch1","Group1",47181.2298158003,"0","0"
"Cell604","SeuratProject",59541,8242,"Cell604","Batch1","Group1",59986.0966259277,"0","0"
"Cell605","SeuratProject",52628,7723,"Cell605","Batch1","Group1",52638.0676716809,"0","0"
"Cell606","SeuratProject",50298,7480,"Cell606","Batch1","Group2",50293.893028431,"1","1"
"Cell607","SeuratProject",53586,7803,"Cell607","Batch1","Group2",54460.6971785136,"0","0"
"Cell608","SeuratProject",60424,8174,"Cell608","Batch1","Group3",59831.458661036,"2","2"
"Cell609","SeuratProject",58230,8147,"Cell609","Batch1","Group1",58406.1039249132,"0","0"
"Cell610","SeuratProject",61115,8292,"Cell610","Batch1","Group3",61276.6783478039,"3","3"
"Cell611","SeuratProject",60800,8277,"Cell611","Batch1","Group2",61360.3929991514,"1","1"
"Cell612","SeuratProject",83199,9488,"Cell612","Batch1","Group3",83604.6253315737,"2","2"
"Cell613","SeuratProject",60854,8320,"Cell613","Batch1","Group3",60452.3566319768,"2","2"
"Cell614","SeuratProject",43421,7041,"Cell614","Batch1","Group4",42985.273339256,"3","3"
"Cell615","SeuratProject",66962,8646,"Cell615","Batch1","Group2",67753.3870651261,"1","1"
"Cell616","SeuratProject",63945,8439,"Cell616","Batch1","Group1",63942.1694769813,"0","0"
"Cell617","SeuratProject",64528,8515,"Cell617","Batch1","Group2",64919.2756735845,"1","1"
"Cell618","SeuratProject",39343,6657,"Cell618","Batch1","Group1",39439.6683603069,"0","0"
"Cell619","SeuratProject",49316,7484,"Cell619","Batch1","Group4",49240.9681105158,"3","3"
"Cell620","SeuratProject",63849,8497,"Cell620","Batch1","Group1",63798.8527254051,"0","0"
"Cell621","SeuratProject",55447,7908,"Cell621","Batch1","Group1",55748.691779057,"0","0"
"Cell622","SeuratProject",52626,7675,"Cell622","Batch1","Group1",52584.9905667368,"0","0"
"Cell623","SeuratProject",70847,8795,"Cell623","Batch1","Group2",70697.2961895457,"1","1"
"Cell624","SeuratProject",38217,6586,"Cell624","Batch1","Group1",38720.248597156,"0","0"
"Cell625","SeuratProject",60817,8296,"Cell625","Batch1","Group3",60292.6511804941,"2","2"
"Cell626","SeuratProject",48421,7469,"Cell626","Batch1","Group1",48847.6539681048,"0","0"
"Cell627","SeuratProject",77221,9156,"Cell627","Batch1","Group1",77846.9298862658,"0","0"
"Cell628","SeuratProject",46216,7169,"Cell628","Batch1","Group1",45329.1794286415,"2","2"
"Cell629","SeuratProject",80413,9319,"Cell629","Batch1","Group3",79561.2937639007,"2","2"
"Cell630","SeuratProject",68794,8737,"Cell630","Batch1","Group1",69256.4893801638,"0","0"
"Cell631","SeuratProject",52391,7662,"Cell631","Batch1","Group2",51679.4557738697,"1","1"
"Cell632","SeuratProject",51482,7607,"Cell632","Batch1","Group4",51750.8947936524,"3","3"
"Cell633","SeuratProject",52487,7731,"Cell633","Batch1","Group1",53126.8437947168,"0","0"
"Cell634","SeuratProject",47181,7334,"Cell634","Batch1","Group4",47373.7160850812,"3","3"
"Cell635","SeuratProject",47224,7310,"Cell635","Batch1","Group1",46794.8240067028,"0","0"
"Cell636","SeuratProject",59853,8118,"Cell636","Batch1","Group1",59937.7885819913,"0","0"
"Cell637","SeuratProject",82382,9460,"Cell637","Batch1","Group3",82308.5907248042,"2","2"
"Cell638","SeuratProject",54690,7813,"Cell638","Batch1","Group3",54601.29716979,"2","2"
"Cell639","SeuratProject",46690,7257,"Cell639","Batch1","Group3",47174.8367985087,"2","2"
"Cell640","SeuratProject",65961,8608,"Cell640","Batch1","Group1",66321.7310529376,"0","0"
"Cell641","SeuratProject",97028,10075,"Cell641","Batch1","Group1",95809.6795327488,"0","0"
"Cell642","SeuratProject",75754,9113,"Cell642","Batch1","Group1",75845.8191892018,"0","0"
"Cell643","SeuratProject",51831,7621,"Cell643","Batch1","Group1",51962.4065315941,"0","0"
"Cell644","SeuratProject",65940,8597,"Cell644","Batch1","Group1",65935.1620377257,"0","0"
"Cell645","SeuratProject",72755,8962,"Cell645","Batch1","Group1",72751.3643372343,"0","0"
"Cell646","SeuratProject",47422,7292,"Cell646","Batch1","Group3",47114.024506755,"2","2"
"Cell647","SeuratProject",71736,8868,"Cell647","Batch1","Group2",71841.6576159685,"1","1"
"Cell648","SeuratProject",50240,7592,"Cell648","Batch1","Group4",50392.6386780731,"3","3"
"Cell649","SeuratProject",55537,7898,"Cell649","Batch1","Group2",55510.0319640943,"3","3"
"Cell650","SeuratProject",63742,8445,"Cell650","Batch1","Group2",64564.7242336563,"1","1"
"Cell651","SeuratProject",93324,9945,"Cell651","Batch1","Group3",93901.7521966741,"2","2"
"Cell652","SeuratProject",71302,8949,"Cell652","Batch1","Group1",71922.4840215448,"0","0"
"Cell653","SeuratProject",47439,7357,"Cell653","Batch1","Group1",47094.5274487122,"0","0"
"Cell654","SeuratProject",59037,8251,"Cell654","Batch1","Group1",59832.4087793789,"0","0"
"Cell655","SeuratProject",48930,7419,"Cell655","Batch1","Group4",48301.2426978697,"0","0"
"Cell656","SeuratProject",77841,9146,"Cell656","Batch1","Group3",76883.9431988066,"2","2"
"Cell657","SeuratProject",56137,8042,"Cell657","Batch1","Group2",56636.9307509117,"1","1"
"Cell658","SeuratProject",51947,7621,"Cell658","Batch1","Group2",51623.5107590889,"1","1"
"Cell659","SeuratProject",58003,8118,"Cell659","Batch1","Group2",58458.9946677312,"1","1"
"Cell660","SeuratProject",75647,9030,"Cell660","Batch1","Group3",76846.253691481,"2","2"
"Cell661","SeuratProject",65420,8542,"Cell661","Batch1","Group2",64978.3811022044,"1","1"
"Cell662","SeuratProject",65901,8649,"Cell662","Batch1","Group4",66672.8883835978,"3","3"
"Cell663","SeuratProject",93996,9931,"Cell663","Batch1","Group2",93517.9831126368,"1","1"
"Cell664","SeuratProject",44780,7129,"Cell664","Batch1","Group2",44776.2466357145,"1","1"
"Cell665","SeuratProject",64349,8386,"Cell665","Batch1","Group4",63854.8219756179,"3","3"
"Cell666","SeuratProject",51379,7611,"Cell666","Batch1","Group1",50849.4295302173,"0","0"
"Cell667","SeuratProject",64140,8429,"Cell667","Batch1","Group1",63804.2757447991,"0","0"
"Cell668","SeuratProject",58299,8165,"Cell668","Batch1","Group1",58315.0031481062,"0","0"
"Cell669","SeuratProject",64540,8546,"Cell669","Batch1","Group4",64560.8173463164,"0","0"
"Cell670","SeuratProject",67898,8640,"Cell670","Batch1","Group3",67805.0373155792,"2","2"
"Cell671","SeuratProject",45663,7219,"Cell671","Batch1","Group3",46181.4784633206,"2","2"
"Cell672","SeuratProject",48495,7403,"Cell672","Batch1","Group1",48557.8293992644,"0","0"
"Cell673","SeuratProject",83115,9381,"Cell673","Batch1","Group4",82281.9387505631,"3","3"
"Cell674","SeuratProject",41190,6766,"Cell674","Batch1","Group4",40612.1771934523,"3","3"
"Cell675","SeuratProject",56574,7950,"Cell675","Batch1","Group2",56118.5080625496,"1","1"
"Cell676","SeuratProject",67333,8642,"Cell676","Batch1","Group1",67535.6725668243,"0","0"
"Cell677","SeuratProject",54919,7820,"Cell677","Batch1","Group1",54942.4718273036,"0","0"
"Cell678","SeuratProject",68348,8719,"Cell678","Batch1","Group1",67778.1981117745,"0","0"
"Cell679","SeuratProject",63020,8399,"Cell679","Batch1","Group4",63335.5110951204,"3","3"
"Cell680","SeuratProject",50015,7602,"Cell680","Batch1","Group1",49961.9286378807,"0","0"
"Cell681","SeuratProject",53573,7765,"Cell681","Batch1","Group3",53130.9277158214,"2","2"
"Cell682","SeuratProject",45370,7186,"Cell682","Batch1","Group3",45299.7600263804,"2","2"
"Cell683","SeuratProject",51921,7680,"Cell683","Batch1","Group2",52080.5519331909,"1","1"
"Cell684","SeuratProject",51172,7598,"Cell684","Batch1","Group1",51322.9227909978,"0","0"
"Cell685","SeuratProject",76869,9172,"Cell685","Batch1","Group1",77497.716258804,"0","0"
"Cell686","SeuratProject",55518,7892,"Cell686","Batch1","Group4",55326.0115768858,"3","3"
"Cell687","SeuratProject",57594,7964,"Cell687","Batch1","Group1",57388.1880188202,"0","0"
"Cell688","SeuratProject",52004,7656,"Cell688","Batch1","Group1",51867.3773673954,"0","0"
"Cell689","SeuratProject",52085,7601,"Cell689","Batch1","Group4",51880.6569257971,"3","3"
"Cell690","SeuratProject",67546,8688,"Cell690","Batch1","Group1",67637.224635035,"0","0"
"Cell691","SeuratProject",58368,8040,"Cell691","Batch1","Group1",58148.595426378,"0","0"
"Cell692","SeuratProject",69813,8896,"Cell692","Batch1","Group2",70813.4068429743,"1","1"
"Cell693","SeuratProject",47978,7378,"Cell693","Batch1","Group4",47848.1028284924,"3","3"
"Cell694","SeuratProject",57345,7987,"Cell694","Batch1","Group3",57953.1097794157,"2","2"
"Cell695","SeuratProject",45612,7204,"Cell695","Batch1","Group1",46107.2053772009,"0","0"
"Cell696","SeuratProject",59733,8147,"Cell696","Batch1","Group4",59788.9991161811,"3","3"
"Cell697","SeuratProject",75709,9072,"Cell697","Batch1","Group1",75604.5182096251,"0","0"
"Cell698","SeuratProject",51031,7651,"Cell698","Batch1","Group3",50909.9713780743,"3","3"
"Cell699","SeuratProject",48870,7429,"Cell699","Batch1","Group1",49710.6290542611,"0","0"
"Cell700","SeuratProject",57787,7999,"Cell700","Batch1","Group2",58175.709041703,"1","1"
"Cell701","SeuratProject",87486,9684,"Cell701","Batch1","Group1",87678.0132230162,"0","0"
"Cell702","SeuratProject",62310,8393,"Cell702","Batch1","Group1",62840.3404194142,"0","0"
"Cell703","SeuratProject",74035,8996,"Cell703","Batch1","Group1",73580.7691394611,"0","0"
"Cell704","SeuratProject",46326,7215,"Cell704","Batch1","Group3",46927.6205887485,"2","2"
"Cell705","SeuratProject",53055,7729,"Cell705","Batch1","Group1",53352.1564950453,"0","0"
"Cell706","SeuratProject",73780,8988,"Cell706","Batch1","Group2",73900.9206054789,"1","1"
"Cell707","SeuratProject",51511,7584,"Cell707","Batch1","Group4",51761.2796592959,"3","3"
"Cell708","SeuratProject",52731,7708,"Cell708","Batch1","Group2",53853.5152855336,"1","1"
"Cell709","SeuratProject",51904,7684,"Cell709","Batch1","Group1",52093.1732977008,"0","0"
"Cell710","SeuratProject",80916,9321,"Cell710","Batch1","Group3",81101.775883247,"2","2"
"Cell711","SeuratProject",84780,9509,"Cell711","Batch1","Group3",83731.1786529963,"2","2"
"Cell712","SeuratProject",81133,9353,"Cell712","Batch1","Group4",81123.1208540341,"3","3"
"Cell713","SeuratProject",59666,8163,"Cell713","Batch1","Group3",59429.8851755721,"2","2"
"Cell714","SeuratProject",49100,7555,"Cell714","Batch1","Group2",49106.1233400891,"1","1"
"Cell715","SeuratProject",47394,7367,"Cell715","Batch1","Group2",47808.8385900205,"0","0"
"Cell716","SeuratProject",68754,8795,"Cell716","Batch1","Group1",69348.4730421755,"0","0"
"Cell717","SeuratProject",63060,8328,"Cell717","Batch1","Group1",62884.5591522067,"0","0"
"Cell718","SeuratProject",55161,7870,"Cell718","Batch1","Group4",54197.9724002919,"1","1"
"Cell719","SeuratProject",54334,7813,"Cell719","Batch1","Group4",54910.0974584385,"3","3"
"Cell720","SeuratProject",50550,7547,"Cell720","Batch1","Group3",50442.0196397076,"2","2"
"Cell721","SeuratProject",65671,8585,"Cell721","Batch1","Group2",66418.176087384,"1","1"
"Cell722","SeuratProject",95304,9957,"Cell722","Batch1","Group2",95368.8674309097,"1","1"
"Cell723","SeuratProject",57939,8079,"Cell723","Batch1","Group2",58430.4626408594,"1","1"
"Cell724","SeuratProject",70789,8859,"Cell724","Batch1","Group2",71770.7949954601,"1","1"
"Cell725","SeuratProject",57493,8049,"Cell725","Batch1","Group4",57336.175394442,"1","1"
"Cell726","SeuratProject",40377,6775,"Cell726","Batch1","Group1",40694.3913319307,"0","0"
"Cell727","SeuratProject",70938,8890,"Cell727","Batch1","Group1",70989.6636065182,"0","0"
"Cell728","SeuratProject",58252,8143,"Cell728","Batch1","Group3",58749.2086443951,"2","2"
"Cell729","SeuratProject",56563,7950,"Cell729","Batch1","Group2",56345.3203794999,"1","1"
"Cell730","SeuratProject",79008,9269,"Cell730","Batch1","Group3",79344.9837205237,"2","2"
"Cell731","SeuratProject",54160,7828,"Cell731","Batch1","Group2",54362.8047811082,"1","1"
"Cell732","SeuratProject",69351,8816,"Cell732","Batch1","Group4",69732.5133313624,"3","3"
"Cell733","SeuratProject",74637,9130,"Cell733","Batch1","Group4",74845.8712504471,"1","1"
"Cell734","SeuratProject",60936,8267,"Cell734","Batch1","Group1",60546.3351538002,"0","0"
"Cell735","SeuratProject",38033,6585,"Cell735","Batch1","Group1",37954.9484954623,"0","0"
"Cell736","SeuratProject",59901,8247,"Cell736","Batch1","Group1",59801.2845967694,"0","0"
"Cell737","SeuratProject",72826,8914,"Cell737","Batch1","Group4",72447.4417478689,"3","3"
"Cell738","SeuratProject",50062,7519,"Cell738","Batch1","Group3",49280.7054434621,"2","2"
"Cell739","SeuratProject",53437,7779,"Cell739","Batch1","Group3",53658.0987879608,"2","2"
"Cell740","SeuratProject",65440,8474,"Cell740","Batch1","Group3",65822.4338552705,"2","2"
"Cell741","SeuratProject",57970,8042,"Cell741","Batch1","Group1",58241.4448923916,"0","0"
"Cell742","SeuratProject",68673,8666,"Cell742","Batch1","Group4",69054.6764315881,"3","3"
"Cell743","SeuratProject",53828,7844,"Cell743","Batch1","Group2",52975.1456367589,"1","1"
"Cell744","SeuratProject",45445,7097,"Cell744","Batch1","Group4",45366.674133446,"3","3"
"Cell745","SeuratProject",54542,7816,"Cell745","Batch1","Group1",54546.7472570065,"0","0"
"Cell746","SeuratProject",60015,8206,"Cell746","Batch1","Group1",59762.2760461569,"0","0"
"Cell747","SeuratProject",43012,6945,"Cell747","Batch1","Group1",43217.0325606599,"0","0"
"Cell748","SeuratProject",68423,8728,"Cell748","Batch1","Group1",68332.2632330307,"0","0"
"Cell749","SeuratProject",84697,9490,"Cell749","Batch1","Group2",84901.4696705588,"1","1"
"Cell750","SeuratProject",56868,8083,"Cell750","Batch1","Group1",57165.6614588439,"0","0"
"Cell751","SeuratProject",66648,8575,"Cell751","Batch1","Group1",66255.8777796085,"0","0"
"Cell752","SeuratProject",55282,7831,"Cell752","Batch1","Group2",54357.0072936126,"1","1"
"Cell753","SeuratProject",51920,7686,"Cell753","Batch1","Group4",51554.4517793694,"3","3"
"Cell754","SeuratProject",40492,6735,"Cell754","Batch1","Group3",40845.8821446048,"2","2"
"Cell755","SeuratProject",48274,7403,"Cell755","Batch1","Group1",47705.7886124885,"0","0"
"Cell756","SeuratProject",52511,7771,"Cell756","Batch1","Group1",52282.8114267748,"0","0"
"Cell757","SeuratProject",77375,9162,"Cell757","Batch1","Group3",77002.4960359057,"2","2"
"Cell758","SeuratProject",35547,6300,"Cell758","Batch1","Group3",36037.1775303248,"2","2"
"Cell759","SeuratProject",43102,6989,"Cell759","Batch1","Group1",42902.2698348054,"0","0"
"Cell760","SeuratProject",62617,8398,"Cell760","Batch1","Group3",62340.1991046723,"2","2"
"Cell761","SeuratProject",46909,7270,"Cell761","Batch1","Group4",47096.1485198506,"3","3"
"Cell762","SeuratProject",81960,9400,"Cell762","Batch1","Group1",81173.865976478,"0","0"
"Cell763","SeuratProject",73859,8990,"Cell763","Batch1","Group1",73416.2701520975,"0","0"
"Cell764","SeuratProject",68632,8758,"Cell764","Batch1","Group2",68588.524655064,"1","1"
"Cell765","SeuratProject",50900,7582,"Cell765","Batch1","Group1",50679.292652687,"0","0"
"Cell766","SeuratProject",58461,8239,"Cell766","Batch1","Group2",58212.011513188,"1","1"
"Cell767","SeuratProject",54572,7801,"Cell767","Batch1","Group1",54090.2883894427,"0","0"
"Cell768","SeuratProject",59455,8177,"Cell768","Batch1","Group3",59478.2437906147,"2","2"
"Cell769","SeuratProject",59268,8194,"Cell769","Batch1","Group1",59879.2980927587,"0","0"
"Cell770","SeuratProject",70335,8770,"Cell770","Batch1","Group2",69527.2626436404,"1","1"
"Cell771","SeuratProject",64778,8533,"Cell771","Batch1","Group1",64539.6144906661,"0","0"
"Cell772","SeuratProject",64527,8525,"Cell772","Batch1","Group2",63875.089463849,"1","1"
"Cell773","SeuratProject",61750,8335,"Cell773","Batch1","Group1",61326.840823509,"0","0"
"Cell774","SeuratProject",48924,7454,"Cell774","Batch1","Group2",49183.3451416197,"1","1"
"Cell775","SeuratProject",47780,7411,"Cell775","Batch1","Group1",46848.3260421299,"0","0"
"Cell776","SeuratProject",88611,9730,"Cell776","Batch1","Group2",88951.86880776,"1","1"
"Cell777","SeuratProject",43912,7132,"Cell777","Batch1","Group2",44015.7850354985,"1","1"
"Cell778","SeuratProject",48532,7383,"Cell778","Batch1","Group2",47993.7059544359,"1","1"
"Cell779","SeuratProject",49076,7388,"Cell779","Batch1","Group2",49290.6872879523,"1","1"
"Cell780","SeuratProject",67443,8722,"Cell780","Batch1","Group1",67739.9213827716,"0","0"
"Cell781","SeuratProject",58504,8119,"Cell781","Batch1","Group1",58429.627879078,"0","0"
"Cell782","SeuratProject",60055,8209,"Cell782","Batch1","Group3",60026.3264227837,"2","2"
"Cell783","SeuratProject",62621,8449,"Cell783","Batch1","Group3",62942.4533620334,"2","2"
"Cell784","SeuratProject",63455,8377,"Cell784","Batch1","Group1",63083.2193254323,"0","0"
"Cell785","SeuratProject",55525,7901,"Cell785","Batch1","Group3",55916.5181299529,"2","2"
"Cell786","SeuratProject",61424,8288,"Cell786","Batch1","Group4",60389.8137033066,"3","3"
"Cell787","SeuratProject",46527,7337,"Cell787","Batch1","Group3",46516.416747094,"2","2"
"Cell788","SeuratProject",61288,8340,"Cell788","Batch1","Group1",61693.2784355935,"0","0"
"Cell789","SeuratProject",59481,8135,"Cell789","Batch1","Group1",58655.0085427702,"0","0"
"Cell790","SeuratProject",62952,8324,"Cell790","Batch1","Group3",63202.5642536801,"2","2"
"Cell791","SeuratProject",59082,8194,"Cell791","Batch1","Group2",60021.767448029,"1","1"
"Cell792","SeuratProject",61299,8225,"Cell792","Batch1","Group3",61391.7963341212,"2","2"
"Cell793","SeuratProject",53745,7716,"Cell793","Batch1","Group2",53339.3006698829,"1","1"
"Cell794","SeuratProject",74438,9070,"Cell794","Batch1","Group1",73673.0616945231,"0","0"
"Cell795","SeuratProject",91037,9835,"Cell795","Batch1","Group3",90795.9954733275,"2","2"
"Cell796","SeuratProject",62396,8341,"Cell796","Batch1","Group1",62360.2563055962,"0","0"
"Cell797","SeuratProject",65177,8546,"Cell797","Batch1","Group3",64654.9031731493,"2","2"
"Cell798","SeuratProject",39565,6685,"Cell798","Batch1","Group2",40209.65602416,"1","1"
"Cell799","SeuratProject",61734,8303,"Cell799","Batch1","Group2",61817.1062855127,"1","1"
"Cell800","SeuratProject",62251,8452,"Cell800","Batch1","Group3",62180.2690836848,"2","2"
"Cell801","SeuratProject",85122,9547,"Cell801","Batch1","Group1",85470.3815597755,"0","0"
"Cell802","SeuratProject",70935,8905,"Cell802","Batch1","Group2",71022.816635958,"1","1"
"Cell803","SeuratProject",62787,8397,"Cell803","Batch1","Group4",62620.2178106513,"3","3"
"Cell804","SeuratProject",49851,7531,"Cell804","Batch1","Group3",49484.0576172384,"2","2"
"Cell805","SeuratProject",51061,7577,"Cell805","Batch1","Group3",50981.9254227002,"2","2"
"Cell806","SeuratProject",41297,6809,"Cell806","Batch1","Group4",41159.3652613106,"0","0"
"Cell807","SeuratProject",57084,8051,"Cell807","Batch1","Group1",58535.6141115231,"0","0"
"Cell808","SeuratProject",85864,9535,"Cell808","Batch1","Group1",85461.3804602955,"0","0"
"Cell809","SeuratProject",93495,9894,"Cell809","Batch1","Group4",92974.2810329469,"2","2"
"Cell810","SeuratProject",62828,8196,"Cell810","Batch1","Group2",62170.5615761796,"1","1"
"Cell811","SeuratProject",77755,9266,"Cell811","Batch1","Group1",78134.0411655899,"0","0"
"Cell812","SeuratProject",52138,7686,"Cell812","Batch1","Group1",51947.396472791,"0","0"
"Cell813","SeuratProject",50497,7583,"Cell813","Batch1","Group1",50601.2436256345,"0","0"
"Cell814","SeuratProject",59091,8085,"Cell814","Batch1","Group3",59064.7612609529,"2","2"
"Cell815","SeuratProject",52953,7795,"Cell815","Batch1","Group1",53274.5857585978,"0","0"
"Cell816","SeuratProject",50293,7543,"Cell816","Batch1","Group4",50182.9301923315,"2","2"
"Cell817","SeuratProject",42097,6914,"Cell817","Batch1","Group2",42819.6646581972,"1","1"
"Cell818","SeuratProject",49840,7606,"Cell818","Batch1","Group2",50080.3172833766,"1","1"
"Cell819","SeuratProject",67920,8687,"Cell819","Batch1","Group4",68351.5159337787,"3","3"
"Cell820","SeuratProject",50212,7586,"Cell820","Batch1","Group2",50568.2314924151,"1","1"
"Cell821","SeuratProject",51606,7700,"Cell821","Batch1","Group1",51968.0417821102,"0","0"
"Cell822","SeuratProject",38957,6621,"Cell822","Batch1","Group1",39353.92096506,"0","0"
"Cell823","SeuratProject",53765,7670,"Cell823","Batch1","Group3",53902.2337075897,"2","2"
"Cell824","SeuratProject",62273,8326,"Cell824","Batch1","Group1",62294.8765095853,"0","0"
"Cell825","SeuratProject",49455,7536,"Cell825","Batch1","Group2",50127.1960266868,"1","1"
"Cell826","SeuratProject",72835,8939,"Cell826","Batch1","Group1",71760.0258628705,"0","0"
"Cell827","SeuratProject",52798,7781,"Cell827","Batch1","Group1",53279.1472707945,"0","0"
"Cell828","SeuratProject",97791,10116,"Cell828","Batch1","Group2",97714.5452506793,"1","1"
"Cell829","SeuratProject",62861,8466,"Cell829","Batch1","Group1",62446.0567493866,"0","0"
"Cell830","SeuratProject",67808,8702,"Cell830","Batch1","Group2",67765.9348972086,"1","1"
"Cell831","SeuratProject",39724,6721,"Cell831","Batch1","Group1",39565.330565914,"0","0"
"Cell832","SeuratProject",72077,8862,"Cell832","Batch1","Group1",72672.8477991783,"0","0"
"Cell833","SeuratProject",52056,7627,"Cell833","Batch1","Group1",52346.3574024822,"0","0"
"Cell834","SeuratProject",72398,9037,"Cell834","Batch1","Group3",72889.0637139935,"2","2"
"Cell835","SeuratProject",69319,8660,"Cell835","Batch1","Group1",69460.7942108957,"0","0"
"Cell836","SeuratProject",68326,8606,"Cell836","Batch1","Group3",68734.8916695991,"2","2"
"Cell837","SeuratProject",66585,8624,"Cell837","Batch1","Group2",67297.0527161181,"1","1"
"Cell838","SeuratProject",42217,6894,"Cell838","Batch1","Group1",41828.1115438574,"0","0"
"Cell839","SeuratProject",61686,8365,"Cell839","Batch1","Group2",61258.8974322733,"1","1"
"Cell840","SeuratProject",63727,8450,"Cell840","Batch1","Group1",63370.2126871009,"0","0"
"Cell841","SeuratProject",47658,7304,"Cell841","Batch1","Group4",47286.2434346588,"3","3"
"Cell842","SeuratProject",39283,6623,"Cell842","Batch1","Group3",39867.2193591811,"2","2"
"Cell843","SeuratProject",61100,8257,"Cell843","Batch1","Group1",60007.1111366481,"0","0"
"Cell844","SeuratProject",50044,7453,"Cell844","Batch1","Group1",49672.5720011813,"0","0"
"Cell845","SeuratProject",60704,8132,"Cell845","Batch1","Group1",60363.1475057817,"0","0"
"Cell846","SeuratProject",57398,8047,"Cell846","Batch1","Group2",57557.730789977,"1","1"
"Cell847","SeuratProject",42580,6958,"Cell847","Batch1","Group4",42647.8624120056,"3","3"
"Cell848","SeuratProject",77067,9233,"Cell848","Batch1","Group1",77812.5802028462,"0","0"
"Cell849","SeuratProject",38453,6617,"Cell849","Batch1","Group1",38650.5239863241,"0","0"
"Cell850","SeuratProject",53650,7801,"Cell850","Batch1","Group1",54116.0907766644,"0","0"
"Cell851","SeuratProject",86947,9547,"Cell851","Batch1","Group3",86316.9700324775,"2","2"
"Cell852","SeuratProject",64754,8453,"Cell852","Batch1","Group1",64958.3355049674,"0","0"
"Cell853","SeuratProject",85874,9594,"Cell853","Batch1","Group1",85130.6066638792,"3","3"
"Cell854","SeuratProject",70243,8891,"Cell854","Batch1","Group4",70565.0463360989,"3","3"
"Cell855","SeuratProject",50462,7523,"Cell855","Batch1","Group4",50724.243997696,"3","3"
"Cell856","SeuratProject",61444,8354,"Cell856","Batch1","Group1",61327.9072730165,"0","0"
"Cell857","SeuratProject",57395,7957,"Cell857","Batch1","Group2",56640.3807961643,"1","1"
"Cell858","SeuratProject",68931,8723,"Cell858","Batch1","Group2",69190.2227059266,"1","1"
"Cell859","SeuratProject",61097,8264,"Cell859","Batch1","Group1",61677.0632724206,"0","0"
"Cell860","SeuratProject",51691,7648,"Cell860","Batch1","Group2",50978.6179755788,"1","1"
"Cell861","SeuratProject",62446,8335,"Cell861","Batch1","Group1",61974.8517957704,"0","0"
"Cell862","SeuratProject",70003,8793,"Cell862","Batch1","Group3",70104.6151732597,"2","2"
"Cell863","SeuratProject",50680,7553,"Cell863","Batch1","Group1",51153.4701815504,"0","0"
"Cell864","SeuratProject",59237,8219,"Cell864","Batch1","Group3",59282.1856526391,"2","2"
"Cell865","SeuratProject",41735,6871,"Cell865","Batch1","Group2",41571.7736976456,"1","1"
"Cell866","SeuratProject",71311,8978,"Cell866","Batch1","Group4",71207.7654821305,"2","2"
"Cell867","SeuratProject",71681,8907,"Cell867","Batch1","Group2",71700.0592408471,"1","1"
"Cell868","SeuratProject",56431,7967,"Cell868","Batch1","Group4",56294.1416670563,"3","3"
"Cell869","SeuratProject",71473,8937,"Cell869","Batch1","Group1",71403.3797870508,"0","0"
"Cell870","SeuratProject",50127,7556,"Cell870","Batch1","Group4",49588.5823768826,"2","2"
"Cell871","SeuratProject",47117,7364,"Cell871","Batch1","Group1",46892.2026791896,"0","0"
