"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell592","SeuratProject",2028,362,"Cell592","Batch1","Group1",2361.24988299439,"1","1"
"Cell593","SeuratProject",3619,549,"Cell593","Batch1","Group2",4180.65684275341,"1","1"
"Cell594","SeuratProject",5592,681,"Cell594","Batch1","Group4",6352.93851369457,"3","3"
"Cell595","SeuratProject",1536,309,"Cell595","Batch1","Group4",1887.21987851444,"3","3"
"Cell596","SeuratProject",4029,551,"Cell596","Batch1","Group1",4648.83350506887,"1","1"
"Cell597","SeuratProject",3115,495,"Cell597","Batch1","Group3",3644.03422044586,"0","0"
"Cell598","SeuratProject",3475,514,"Cell598","Batch1","Group3",3665.21496308812,"0","0"
"Cell599","SeuratProject",6055,674,"Cell599","Batch1","Group1",6806.32035805763,"1","1"
"Cell600","SeuratProject",6279,701,"Cell600","Batch1","Group4",6930.74327743854,"0","0"
"Cell601","SeuratProject",3634,535,"Cell601","Batch1","Group3",3966.55000953647,"0","0"
"Cell602","SeuratProject",1796,349,"Cell602","Batch1","Group3",2203.64513336134,"0","0"
"Cell603","SeuratProject",2936,484,"Cell603","Batch1","Group3",3532.23995645233,"0","0"
"Cell604","SeuratProject",2046,376,"Cell604","Batch1","Group3",2507.7358186372,"3","3"
"Cell605","SeuratProject",3053,489,"Cell605","Batch1","Group3",3784.07566299126,"0","0"
"Cell606","SeuratProject",2911,472,"Cell606","Batch1","Group1",3460.29189556929,"1","1"
"Cell607","SeuratProject",1778,336,"Cell607","Batch1","Group1",2013.87881303988,"1","1"
"Cell608","SeuratProject",2120,394,"Cell608","Batch1","Group1",2634.39826042781,"1","1"
"Cell609","SeuratProject",4321,565,"Cell609","Batch1","Group1",5068.95022770922,"1","1"
"Cell610","SeuratProject",5890,702,"Cell610","Batch1","Group2",6713.33681422729,"1","1"
"Cell611","SeuratProject",3501,523,"Cell611","Batch1","Group2",4195.71461351233,"2","2"
"Cell612","SeuratProject",3667,547,"Cell612","Batch1","Group3",4464.68661276534,"0","0"
"Cell613","SeuratProject",1651,339,"Cell613","Batch1","Group2",2111.01705695838,"2","2"
"Cell614","SeuratProject",1643,329,"Cell614","Batch1","Group2",2059.39614858699,"2","2"
"Cell615","SeuratProject",5492,674,"Cell615","Batch1","Group2",6058.11303886813,"2","2"
"Cell616","SeuratProject",3358,487,"Cell616","Batch1","Group4",3992.6716413816,"3","3"
"Cell617","SeuratProject",2074,385,"Cell617","Batch1","Group3",2710.92701678003,"0","0"
"Cell618","SeuratProject",5796,725,"Cell618","Batch1","Group3",6707.12876132657,"0","0"
"Cell619","SeuratProject",3533,546,"Cell619","Batch1","Group2",3934.30601806609,"2","2"
"Cell620","SeuratProject",3566,520,"Cell620","Batch1","Group3",4279.06996820136,"0","0"
"Cell621","SeuratProject",3721,514,"Cell621","Batch1","Group1",4263.99416297252,"1","1"
"Cell622","SeuratProject",2385,371,"Cell622","Batch1","Group4",2888.61215398911,"3","3"
"Cell623","SeuratProject",2112,390,"Cell623","Batch1","Group2",2491.00238333642,"2","2"
"Cell624","SeuratProject",2321,409,"Cell624","Batch1","Group1",2884.57641844139,"0","0"
"Cell625","SeuratProject",2814,481,"Cell625","Batch1","Group1",3524.74197824753,"1","1"
"Cell626","SeuratProject",4828,594,"Cell626","Batch1","Group4",5544.51423935529,"3","3"
"Cell627","SeuratProject",1325,290,"Cell627","Batch1","Group2",1656.32065607574,"2","2"
"Cell628","SeuratProject",3290,479,"Cell628","Batch1","Group2",3833.82713791625,"2","2"
"Cell629","SeuratProject",3147,480,"Cell629","Batch1","Group4",3857.02982823893,"3","3"
"Cell630","SeuratProject",4317,585,"Cell630","Batch1","Group1",4971.89203875153,"2","2"
"Cell631","SeuratProject",1873,341,"Cell631","Batch1","Group2",2279.80102793841,"2","2"
"Cell632","SeuratProject",1925,369,"Cell632","Batch1","Group4",2530.73322497496,"1","1"
"Cell633","SeuratProject",4426,603,"Cell633","Batch1","Group3",5255.66172789449,"0","0"
"Cell634","SeuratProject",3548,526,"Cell634","Batch1","Group1",3906.36227141942,"1","1"
"Cell635","SeuratProject",1779,338,"Cell635","Batch1","Group2",2155.42751304944,"3","3"
"Cell636","SeuratProject",5261,626,"Cell636","Batch1","Group4",6017.98977217908,"3","3"
"Cell637","SeuratProject",6553,739,"Cell637","Batch1","Group4",7557.16835499935,"3","3"
"Cell638","SeuratProject",2256,394,"Cell638","Batch1","Group1",2634.03130319215,"1","1"
"Cell639","SeuratProject",1390,299,"Cell639","Batch1","Group1",1763.18557426463,"1","1"
"Cell640","SeuratProject",2266,392,"Cell640","Batch1","Group3",2744.38987702652,"0","0"
"Cell641","SeuratProject",2818,431,"Cell641","Batch1","Group4",3285.56652567357,"2","2"
"Cell642","SeuratProject",3456,522,"Cell642","Batch1","Group2",4300.31938774337,"2","2"
"Cell643","SeuratProject",4205,553,"Cell643","Batch1","Group2",4673.72489299362,"2","2"
"Cell644","SeuratProject",2407,405,"Cell644","Batch1","Group3",2907.9771245101,"0","0"
"Cell645","SeuratProject",2376,413,"Cell645","Batch1","Group3",2784.75836821667,"3","3"
"Cell646","SeuratProject",2537,397,"Cell646","Batch1","Group4",3066.19496349002,"3","3"
"Cell647","SeuratProject",3143,474,"Cell647","Batch1","Group3",3761.08855845065,"0","0"
"Cell648","SeuratProject",5487,695,"Cell648","Batch1","Group2",6275.9949943741,"2","2"
"Cell649","SeuratProject",2283,410,"Cell649","Batch1","Group2",2891.06574387965,"1","1"
"Cell650","SeuratProject",2354,423,"Cell650","Batch1","Group3",2862.5578207335,"0","0"
"Cell651","SeuratProject",2957,445,"Cell651","Batch1","Group2",3576.52652566425,"3","3"
"Cell652","SeuratProject",9071,922,"Cell652","Batch1","Group2",9945.4172584765,"2","2"
"Cell653","SeuratProject",2871,479,"Cell653","Batch1","Group3",3250.7172422257,"3","3"
"Cell654","SeuratProject",1419,321,"Cell654","Batch1","Group3",1873.70326027529,"0","0"
"Cell655","SeuratProject",2363,408,"Cell655","Batch1","Group1",2667.04193540135,"1","1"
"Cell656","SeuratProject",2992,458,"Cell656","Batch1","Group4",3518.98198557681,"3","3"
"Cell657","SeuratProject",3602,502,"Cell657","Batch1","Group1",3992.40637545513,"1","1"
"Cell658","SeuratProject",5346,669,"Cell658","Batch1","Group4",6130.56185832754,"3","3"
"Cell659","SeuratProject",4393,596,"Cell659","Batch1","Group4",5274.18580727537,"3","3"
"Cell660","SeuratProject",3704,537,"Cell660","Batch1","Group1",4192.55835479299,"1","1"
"Cell661","SeuratProject",7414,824,"Cell661","Batch1","Group1",8779.25147261031,"1","1"
"Cell662","SeuratProject",3177,499,"Cell662","Batch1","Group1",3681.62318703674,"1","1"
"Cell663","SeuratProject",2329,403,"Cell663","Batch1","Group3",2802.19592544832,"0","0"
"Cell664","SeuratProject",2950,450,"Cell664","Batch1","Group4",3574.26293271707,"1","1"
"Cell665","SeuratProject",5212,715,"Cell665","Batch1","Group1",6162.03339086297,"1","1"
"Cell666","SeuratProject",2253,373,"Cell666","Batch1","Group4",2779.29935822459,"1","1"
"Cell667","SeuratProject",4804,590,"Cell667","Batch1","Group4",5511.21225619172,"3","3"
"Cell668","SeuratProject",2981,481,"Cell668","Batch1","Group1",3526.03661279705,"1","1"
"Cell669","SeuratProject",2150,385,"Cell669","Batch1","Group3",2616.28171351021,"0","0"
"Cell670","SeuratProject",2736,430,"Cell670","Batch1","Group1",3159.55577999221,"1","1"
"Cell671","SeuratProject",2968,460,"Cell671","Batch1","Group4",3474.70925582239,"3","3"
"Cell672","SeuratProject",2857,428,"Cell672","Batch1","Group4",3330.50472029768,"3","3"
"Cell673","SeuratProject",2489,442,"Cell673","Batch1","Group3",3102.41358199501,"3","3"
"Cell674","SeuratProject",2030,370,"Cell674","Batch1","Group4",2452.50812772761,"3","3"
"Cell675","SeuratProject",2060,379,"Cell675","Batch1","Group2",2643.70102858594,"2","2"
"Cell676","SeuratProject",3681,543,"Cell676","Batch1","Group4",4207.89959942095,"3","3"
"Cell677","SeuratProject",2849,473,"Cell677","Batch1","Group3",3514.8455446498,"3","3"
"Cell678","SeuratProject",2932,462,"Cell678","Batch1","Group4",3270.05088885649,"3","3"
"Cell679","SeuratProject",2541,410,"Cell679","Batch1","Group3",2902.9373081502,"0","0"
"Cell680","SeuratProject",2410,401,"Cell680","Batch1","Group4",2990.81774117066,"3","3"
"Cell681","SeuratProject",4028,575,"Cell681","Batch1","Group2",4778.66877735174,"2","2"
"Cell682","SeuratProject",4036,582,"Cell682","Batch1","Group2",4869.02717214238,"2","2"
"Cell683","SeuratProject",2667,436,"Cell683","Batch1","Group4",3299.86923599229,"3","3"
"Cell684","SeuratProject",2123,358,"Cell684","Batch1","Group4",2440.8163785824,"3","3"
"Cell685","SeuratProject",4693,578,"Cell685","Batch1","Group3",5310.48658019359,"0","0"
"Cell686","SeuratProject",2696,411,"Cell686","Batch1","Group4",3157.77796564746,"3","3"
"Cell687","SeuratProject",4443,611,"Cell687","Batch1","Group1",4905.4203852383,"1","1"
"Cell688","SeuratProject",4651,658,"Cell688","Batch1","Group3",5666.23697790737,"0","0"
"Cell689","SeuratProject",3216,472,"Cell689","Batch1","Group3",3813.21977308726,"0","0"
"Cell690","SeuratProject",3523,486,"Cell690","Batch1","Group4",3983.42246060248,"3","3"
"Cell691","SeuratProject",5175,661,"Cell691","Batch1","Group1",6191.80872185313,"1","1"
"Cell692","SeuratProject",3258,480,"Cell692","Batch1","Group2",3751.86377979724,"2","2"
"Cell693","SeuratProject",5589,689,"Cell693","Batch1","Group2",6754.3699374367,"2","2"
"Cell694","SeuratProject",2593,410,"Cell694","Batch1","Group1",3048.68301852194,"1","1"
"Cell695","SeuratProject",5262,678,"Cell695","Batch1","Group3",6078.04262986308,"0","0"
"Cell696","SeuratProject",4723,575,"Cell696","Batch1","Group4",5163.46941141896,"3","3"
"Cell697","SeuratProject",1976,359,"Cell697","Batch1","Group4",2374.6077327745,"3","3"
"Cell698","SeuratProject",2788,446,"Cell698","Batch1","Group1",3676.98326903444,"1","1"
"Cell699","SeuratProject",2004,371,"Cell699","Batch1","Group4",2582.10608648547,"3","3"
"Cell700","SeuratProject",5295,701,"Cell700","Batch1","Group1",6244.85610554052,"1","1"
"Cell701","SeuratProject",3664,499,"Cell701","Batch1","Group2",4293.72311347484,"2","2"
"Cell702","SeuratProject",3091,462,"Cell702","Batch1","Group4",3605.18694681902,"3","3"
"Cell703","SeuratProject",2514,425,"Cell703","Batch1","Group2",3030.94609006209,"2","2"
"Cell704","SeuratProject",3629,496,"Cell704","Batch1","Group4",4389.38672891064,"3","3"
"Cell705","SeuratProject",2565,446,"Cell705","Batch1","Group2",3085.41103839235,"2","2"
"Cell706","SeuratProject",4605,586,"Cell706","Batch1","Group2",5405.49302842945,"2","2"
"Cell707","SeuratProject",4057,551,"Cell707","Batch1","Group2",4449.51368125574,"2","2"
"Cell708","SeuratProject",3176,493,"Cell708","Batch1","Group2",3834.70522747908,"2","2"
"Cell709","SeuratProject",3671,520,"Cell709","Batch1","Group4",4135.4808774476,"3","3"
"Cell710","SeuratProject",3362,500,"Cell710","Batch1","Group4",3823.64640835111,"3","3"
"Cell711","SeuratProject",2460,433,"Cell711","Batch1","Group3",2943.55596496513,"2","2"
"Cell712","SeuratProject",5104,610,"Cell712","Batch1","Group4",5769.90907650303,"3","3"
"Cell713","SeuratProject",6225,731,"Cell713","Batch1","Group4",7077.49550061043,"3","3"
"Cell714","SeuratProject",2921,456,"Cell714","Batch1","Group1",3600.68918577485,"2","2"
"Cell715","SeuratProject",1431,305,"Cell715","Batch1","Group2",1662.1313300985,"2","2"
"Cell716","SeuratProject",6592,757,"Cell716","Batch1","Group2",7456.24745326486,"2","2"
"Cell717","SeuratProject",3884,580,"Cell717","Batch1","Group2",4523.24415756552,"2","2"
"Cell718","SeuratProject",5030,671,"Cell718","Batch1","Group3",5581.75517693185,"0","0"
"Cell719","SeuratProject",3128,483,"Cell719","Batch1","Group1",3841.6607607272,"1","1"
"Cell720","SeuratProject",1819,364,"Cell720","Batch1","Group1",2099.24774781235,"1","1"
"Cell721","SeuratProject",3430,514,"Cell721","Batch1","Group3",3851.36178180115,"0","0"
"Cell722","SeuratProject",5776,770,"Cell722","Batch1","Group3",6756.9694167012,"0","0"
"Cell723","SeuratProject",2037,363,"Cell723","Batch1","Group1",2296.12712153226,"1","1"
"Cell724","SeuratProject",3577,532,"Cell724","Batch1","Group4",4382.98788644024,"3","3"
"Cell725","SeuratProject",2819,472,"Cell725","Batch1","Group1",3284.07934795436,"1","1"
"Cell726","SeuratProject",1816,361,"Cell726","Batch1","Group2",2131.64192149743,"2","2"
"Cell727","SeuratProject",4647,606,"Cell727","Batch1","Group1",5539.65243871356,"1","1"
"Cell728","SeuratProject",1419,285,"Cell728","Batch1","Group4",1850.30877491164,"3","3"
"Cell729","SeuratProject",4516,607,"Cell729","Batch1","Group2",5399.31105861584,"2","2"
"Cell730","SeuratProject",2827,446,"Cell730","Batch1","Group4",3364.22097787318,"3","3"
"Cell731","SeuratProject",4951,644,"Cell731","Batch1","Group3",5799.77226466854,"0","0"
"Cell732","SeuratProject",1894,337,"Cell732","Batch1","Group3",2180.10725274806,"0","0"
"Cell733","SeuratProject",5119,656,"Cell733","Batch1","Group1",5814.22198861921,"0","0"
"Cell734","SeuratProject",6331,691,"Cell734","Batch1","Group2",7103.44311816215,"0","0"
"Cell735","SeuratProject",3417,502,"Cell735","Batch1","Group4",3995.16320987839,"0","0"
"Cell736","SeuratProject",3577,524,"Cell736","Batch1","Group3",4217.26303998627,"0","0"
"Cell737","SeuratProject",7797,845,"Cell737","Batch1","Group3",9082.37285565356,"0","0"
"Cell738","SeuratProject",3031,481,"Cell738","Batch1","Group1",3591.69991874843,"1","1"
"Cell739","SeuratProject",3183,469,"Cell739","Batch1","Group2",4130.89848056208,"2","2"
"Cell740","SeuratProject",3650,540,"Cell740","Batch1","Group3",4080.09997269362,"0","0"
"Cell741","SeuratProject",3040,471,"Cell741","Batch1","Group4",3611.07358680413,"3","3"
"Cell742","SeuratProject",1449,291,"Cell742","Batch1","Group4",1782.03380694704,"3","3"
"Cell743","SeuratProject",3617,545,"Cell743","Batch1","Group3",4460.82904700033,"0","0"
"Cell744","SeuratProject",2264,405,"Cell744","Batch1","Group4",2682.39762050952,"3","3"
"Cell745","SeuratProject",3527,490,"Cell745","Batch1","Group4",4232.17169615991,"0","0"
"Cell746","SeuratProject",2407,396,"Cell746","Batch1","Group1",2868.84861202051,"3","3"
"Cell747","SeuratProject",2707,444,"Cell747","Batch1","Group2",3237.42835422417,"2","2"
"Cell748","SeuratProject",3405,501,"Cell748","Batch1","Group1",4206.83435763064,"1","1"
"Cell749","SeuratProject",2872,465,"Cell749","Batch1","Group2",3469.90815903891,"2","2"
"Cell750","SeuratProject",3709,524,"Cell750","Batch1","Group2",4347.20926011037,"2","2"
"Cell751","SeuratProject",3051,471,"Cell751","Batch1","Group3",3534.3996099551,"0","0"
"Cell752","SeuratProject",1740,335,"Cell752","Batch1","Group4",2078.21248966718,"3","3"
"Cell753","SeuratProject",2095,386,"Cell753","Batch1","Group4",2779.56570709251,"3","3"
"Cell754","SeuratProject",4007,566,"Cell754","Batch1","Group1",4909.16518923749,"1","1"
"Cell755","SeuratProject",3080,467,"Cell755","Batch1","Group1",3580.45821373031,"1","1"
"Cell756","SeuratProject",2544,418,"Cell756","Batch1","Group4",3079.3494612562,"3","3"
"Cell757","SeuratProject",4134,561,"Cell757","Batch1","Group4",4789.55792757574,"3","3"
"Cell758","SeuratProject",1254,294,"Cell758","Batch1","Group3",1525.15049789309,"3","3"
"Cell759","SeuratProject",3726,520,"Cell759","Batch1","Group2",4341.6805652543,"1","1"
"Cell760","SeuratProject",1972,378,"Cell760","Batch1","Group1",2480.39095484657,"1","1"
"Cell761","SeuratProject",7316,836,"Cell761","Batch1","Group3",8335.94527008217,"0","0"
"Cell762","SeuratProject",1508,326,"Cell762","Batch1","Group3",2016.16099309613,"3","3"
"Cell763","SeuratProject",3512,546,"Cell763","Batch1","Group3",4239.60498571648,"0","0"
"Cell764","SeuratProject",3562,516,"Cell764","Batch1","Group1",4247.91343682754,"1","1"
"Cell765","SeuratProject",2383,421,"Cell765","Batch1","Group2",2887.20565197955,"2","2"
"Cell766","SeuratProject",2308,406,"Cell766","Batch1","Group3",2740.15833910708,"0","0"
"Cell767","SeuratProject",4406,595,"Cell767","Batch1","Group1",4920.16503920149,"1","1"
"Cell768","SeuratProject",2563,459,"Cell768","Batch1","Group3",2971.72525973586,"0","0"
"Cell769","SeuratProject",2711,467,"Cell769","Batch1","Group3",3264.02071555224,"0","0"
"Cell770","SeuratProject",5897,735,"Cell770","Batch1","Group1",6851.48267663418,"1","1"
"Cell771","SeuratProject",2988,468,"Cell771","Batch1","Group3",3522.10522091723,"0","0"
"Cell772","SeuratProject",4494,623,"Cell772","Batch1","Group2",4804.26529604312,"2","2"
"Cell773","SeuratProject",1659,336,"Cell773","Batch1","Group1",2051.89015376265,"1","1"
"Cell774","SeuratProject",3029,472,"Cell774","Batch1","Group2",3500.67926129405,"2","2"
"Cell775","SeuratProject",2181,383,"Cell775","Batch1","Group2",2633.69806145547,"2","2"
"Cell776","SeuratProject",4989,619,"Cell776","Batch1","Group1",5674.95063503069,"2","2"
"Cell777","SeuratProject",2158,377,"Cell777","Batch1","Group2",2699.17026950089,"2","2"
"Cell778","SeuratProject",5192,658,"Cell778","Batch1","Group4",5806.87672234134,"3","3"
"Cell779","SeuratProject",2786,415,"Cell779","Batch1","Group4",3182.67636988377,"3","3"
"Cell780","SeuratProject",2476,437,"Cell780","Batch1","Group3",3061.5500675318,"0","0"
"Cell781","SeuratProject",2527,421,"Cell781","Batch1","Group2",3091.49587231636,"0","0"
"Cell782","SeuratProject",3228,495,"Cell782","Batch1","Group2",3966.26415459076,"2","2"
"Cell783","SeuratProject",2527,427,"Cell783","Batch1","Group2",3063.57323607099,"2","2"
"Cell784","SeuratProject",4069,566,"Cell784","Batch1","Group4",4552.41029337592,"2","2"
"Cell785","SeuratProject",2729,421,"Cell785","Batch1","Group2",3196.02549011456,"2","2"
"Cell786","SeuratProject",5199,647,"Cell786","Batch1","Group4",6006.64005784719,"3","3"
"Cell787","SeuratProject",1203,261,"Cell787","Batch1","Group2",1498.92858532932,"2","2"
"Cell788","SeuratProject",3029,489,"Cell788","Batch1","Group3",3536.09200780188,"3","3"
"Cell789","SeuratProject",2388,428,"Cell789","Batch1","Group2",2771.11396748234,"2","2"
"Cell790","SeuratProject",2039,379,"Cell790","Batch1","Group3",2326.79783578192,"3","3"
"Cell791","SeuratProject",2331,415,"Cell791","Batch1","Group1",2735.76409761321,"1","1"
"Cell792","SeuratProject",4899,612,"Cell792","Batch1","Group2",5793.96610244144,"2","2"
"Cell793","SeuratProject",2840,455,"Cell793","Batch1","Group3",3500.88723445504,"0","0"
"Cell794","SeuratProject",3743,556,"Cell794","Batch1","Group3",4428.49847120271,"0","0"
"Cell795","SeuratProject",1807,344,"Cell795","Batch1","Group4",2199.30793947552,"3","3"
"Cell796","SeuratProject",2786,423,"Cell796","Batch1","Group4",3125.30654130459,"3","3"
"Cell797","SeuratProject",2890,466,"Cell797","Batch1","Group1",3447.3971457826,"1","1"
"Cell798","SeuratProject",4082,547,"Cell798","Batch1","Group4",5151.66703274914,"3","3"
"Cell799","SeuratProject",5495,672,"Cell799","Batch1","Group1",6092.59096884828,"1","1"
"Cell800","SeuratProject",3869,528,"Cell800","Batch1","Group3",4518.62378996567,"0","0"
"Cell801","SeuratProject",2028,357,"Cell801","Batch1","Group2",2532.29523804816,"2","2"
"Cell802","SeuratProject",3938,542,"Cell802","Batch1","Group4",4397.56756850363,"2","2"
"Cell803","SeuratProject",3752,526,"Cell803","Batch1","Group4",4391.27109745357,"0","0"
"Cell804","SeuratProject",11711,1185,"Cell804","Batch1","Group2",13310.6670509351,"2","2"
"Cell805","SeuratProject",2325,390,"Cell805","Batch1","Group4",2861.26041448844,"3","3"
"Cell806","SeuratProject",2670,461,"Cell806","Batch1","Group2",3238.53296632781,"2","2"
"Cell807","SeuratProject",2342,395,"Cell807","Batch1","Group2",2765.42809986587,"2","2"
"Cell808","SeuratProject",3415,485,"Cell808","Batch1","Group4",4086.29240412572,"3","3"
"Cell809","SeuratProject",1937,354,"Cell809","Batch1","Group3",2396.36981201848,"0","0"
"Cell810","SeuratProject",3920,549,"Cell810","Batch1","Group1",4394.95018932025,"1","1"
"Cell811","SeuratProject",3507,538,"Cell811","Batch1","Group1",4017.08596791406,"1","1"
"Cell812","SeuratProject",5265,641,"Cell812","Batch1","Group4",6315.63973036904,"3","3"
"Cell813","SeuratProject",8076,865,"Cell813","Batch1","Group2",8899.47665821813,"1","1"
"Cell814","SeuratProject",3104,474,"Cell814","Batch1","Group3",3665.48867844942,"0","0"
"Cell815","SeuratProject",3759,550,"Cell815","Batch1","Group4",4406.95032540637,"3","3"
"Cell816","SeuratProject",2611,440,"Cell816","Batch1","Group2",2975.83402905302,"2","2"
"Cell817","SeuratProject",2889,481,"Cell817","Batch1","Group2",3445.85359197954,"0","0"
"Cell818","SeuratProject",2097,379,"Cell818","Batch1","Group3",2554.65205920182,"3","3"
"Cell819","SeuratProject",3767,535,"Cell819","Batch1","Group3",4235.32920773376,"0","0"
"Cell820","SeuratProject",2035,404,"Cell820","Batch1","Group4",2579.77876481895,"3","3"
"Cell821","SeuratProject",7948,902,"Cell821","Batch1","Group2",9439.38556681576,"2","2"
"Cell822","SeuratProject",3902,584,"Cell822","Batch1","Group3",4448.86826904578,"0","0"
"Cell823","SeuratProject",1573,318,"Cell823","Batch1","Group3",1936.17185887348,"0","0"
"Cell824","SeuratProject",5033,634,"Cell824","Batch1","Group3",5528.69169864224,"0","0"
"Cell825","SeuratProject",3739,494,"Cell825","Batch1","Group4",4095.9465297718,"2","2"
"Cell826","SeuratProject",3263,481,"Cell826","Batch1","Group1",3700.31296263561,"1","1"
"Cell827","SeuratProject",3631,548,"Cell827","Batch1","Group3",4211.025282417,"2","2"
"Cell828","SeuratProject",3253,510,"Cell828","Batch1","Group3",3672.18681210338,"2","2"
"Cell829","SeuratProject",1492,290,"Cell829","Batch1","Group1",1627.46429313367,"1","1"
"Cell830","SeuratProject",4440,614,"Cell830","Batch1","Group3",5017.50852177447,"0","0"
"Cell831","SeuratProject",2917,450,"Cell831","Batch1","Group3",3524.91700980486,"3","3"
"Cell832","SeuratProject",4067,564,"Cell832","Batch1","Group1",4568.07641242588,"0","0"
"Cell833","SeuratProject",1366,272,"Cell833","Batch1","Group4",1652.10284529115,"3","3"
"Cell834","SeuratProject",2742,442,"Cell834","Batch1","Group4",3333.44408163894,"3","3"
"Cell835","SeuratProject",1948,335,"Cell835","Batch1","Group1",2182.85368671015,"1","1"
"Cell836","SeuratProject",3684,545,"Cell836","Batch1","Group1",4421.6536132964,"1","1"
"Cell837","SeuratProject",2386,401,"Cell837","Batch1","Group3",2725.74297649744,"0","0"
"Cell838","SeuratProject",2935,492,"Cell838","Batch1","Group1",3637.07275570574,"1","1"
"Cell839","SeuratProject",3089,466,"Cell839","Batch1","Group2",3682.1837684498,"2","2"
"Cell840","SeuratProject",2513,418,"Cell840","Batch1","Group1",2991.25625128875,"1","1"
"Cell841","SeuratProject",2102,392,"Cell841","Batch1","Group3",2749.12935295236,"0","0"
"Cell842","SeuratProject",1221,255,"Cell842","Batch1","Group4",1569.77008017103,"0","0"
"Cell843","SeuratProject",1830,351,"Cell843","Batch1","Group2",2192.15207043144,"3","3"
"Cell844","SeuratProject",3123,512,"Cell844","Batch1","Group3",3719.75167022531,"0","0"
"Cell845","SeuratProject",3184,477,"Cell845","Batch1","Group1",3744.44012625137,"1","1"
"Cell846","SeuratProject",3549,506,"Cell846","Batch1","Group4",4203.06208962787,"3","3"
"Cell847","SeuratProject",5474,687,"Cell847","Batch1","Group2",6517.76596677189,"2","2"
"Cell848","SeuratProject",4307,603,"Cell848","Batch1","Group2",4774.42760414146,"1","1"
"Cell849","SeuratProject",2252,403,"Cell849","Batch1","Group4",2554.37761399378,"3","3"
"Cell850","SeuratProject",2455,407,"Cell850","Batch1","Group2",2712.34626071577,"2","2"
"Cell851","SeuratProject",2874,481,"Cell851","Batch1","Group2",3381.74173676141,"1","1"
"Cell852","SeuratProject",3168,481,"Cell852","Batch1","Group3",3279.19037999605,"0","0"
"Cell853","SeuratProject",2313,418,"Cell853","Batch1","Group1",3047.52656864684,"1","1"
"Cell854","SeuratProject",3301,501,"Cell854","Batch1","Group4",3831.61185047909,"0","0"
"Cell855","SeuratProject",5278,686,"Cell855","Batch1","Group3",5912.37204755378,"2","2"
"Cell856","SeuratProject",2146,392,"Cell856","Batch1","Group3",2537.09535670443,"0","0"
"Cell857","SeuratProject",2942,469,"Cell857","Batch1","Group3",3339.53887134941,"0","0"
"Cell858","SeuratProject",3471,525,"Cell858","Batch1","Group2",4070.82744702636,"2","2"
"Cell859","SeuratProject",2311,398,"Cell859","Batch1","Group2",2710.29422242995,"2","2"
"Cell860","SeuratProject",5242,663,"Cell860","Batch1","Group1",5921.81954111501,"1","1"
"Cell861","SeuratProject",5297,625,"Cell861","Batch1","Group3",6042.06347320967,"0","0"
"Cell862","SeuratProject",5834,669,"Cell862","Batch1","Group4",6398.72351678277,"3","3"
"Cell863","SeuratProject",3623,545,"Cell863","Batch1","Group3",4280.78845522487,"2","2"
"Cell864","SeuratProject",1704,378,"Cell864","Batch1","Group3",1976.79611016849,"0","0"
"Cell865","SeuratProject",4532,581,"Cell865","Batch1","Group3",5249.62529233444,"0","0"
"Cell866","SeuratProject",3320,500,"Cell866","Batch1","Group2",3745.36680545976,"2","2"
"Cell867","SeuratProject",1282,288,"Cell867","Batch1","Group1",1765.52562895611,"1","1"
"Cell868","SeuratProject",2959,455,"Cell868","Batch1","Group4",3548.50871899342,"3","3"
"Cell869","SeuratProject",4418,573,"Cell869","Batch1","Group4",4949.80674669404,"2","2"
"Cell870","SeuratProject",1852,328,"Cell870","Batch1","Group1",2179.12934168643,"1","1"
"Cell871","SeuratProject",2344,392,"Cell871","Batch1","Group1",2706.18361290115,"1","1"
"Cell872","SeuratProject",3200,468,"Cell872","Batch1","Group4",3941.48671962134,"3","3"
"Cell873","SeuratProject",3113,465,"Cell873","Batch1","Group4",3483.09560314148,"3","3"
"Cell874","SeuratProject",5098,633,"Cell874","Batch1","Group1",5893.47939967643,"1","1"
"Cell875","SeuratProject",2978,446,"Cell875","Batch1","Group4",3707.90622401049,"3","3"
"Cell876","SeuratProject",2204,412,"Cell876","Batch1","Group3",2739.10362045118,"0","0"
"Cell877","SeuratProject",3996,536,"Cell877","Batch1","Group3",4447.05799452913,"0","0"
"Cell878","SeuratProject",4170,603,"Cell878","Batch1","Group1",4786.67224184762,"1","1"
"Cell879","SeuratProject",4048,519,"Cell879","Batch1","Group4",4718.36760679525,"3","3"
"Cell880","SeuratProject",5702,639,"Cell880","Batch1","Group4",6158.75425217477,"3","3"
"Cell881","SeuratProject",3150,453,"Cell881","Batch1","Group4",3853.17251135188,"3","3"
"Cell882","SeuratProject",2920,478,"Cell882","Batch1","Group1",3561.81764216176,"1","1"
"Cell883","SeuratProject",3040,469,"Cell883","Batch1","Group1",3729.98006450573,"2","2"
"Cell884","SeuratProject",2638,445,"Cell884","Batch1","Group2",3193.80746110319,"2","2"
"Cell885","SeuratProject",2101,379,"Cell885","Batch1","Group3",2476.25354396913,"0","0"
"Cell886","SeuratProject",5562,687,"Cell886","Batch1","Group4",6466.73753865525,"2","2"
"Cell887","SeuratProject",4360,582,"Cell887","Batch1","Group1",5054.81987793359,"1","1"
