"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell1014","SeuratProject",61841,8336,"Cell1014","Batch2","Group1",61653.884013941,"1","1"
"Cell1015","SeuratProject",57447,7994,"Cell1015","Batch2","Group1",57337.982133365,"1","1"
"Cell1016","SeuratProject",62611,8314,"Cell1016","Batch2","Group2",62200.1615465909,"1","1"
"Cell1017","SeuratProject",63506,8459,"Cell1017","Batch2","Group4",63873.6151749216,"1","1"
"Cell1018","SeuratProject",62259,8261,"Cell1018","Batch2","Group4",62035.1833560471,"1","1"
"Cell1019","SeuratProject",51704,7611,"Cell1019","Batch2","Group1",52073.2140267232,"1","1"
"Cell1020","SeuratProject",59297,8159,"Cell1020","Batch2","Group2",60190.6330195795,"1","1"
"Cell1021","SeuratProject",67015,8778,"Cell1021","Batch2","Group3",67354.7815705932,"1","1"
"Cell1022","SeuratProject",59622,8184,"Cell1022","Batch2","Group2",60126.2403386897,"1","1"
"Cell1023","SeuratProject",56862,7997,"Cell1023","Batch2","Group1",56944.0664827061,"1","1"
"Cell1024","SeuratProject",83950,9543,"Cell1024","Batch2","Group4",83796.4205904272,"1","1"
"Cell1025","SeuratProject",57346,8119,"Cell1025","Batch2","Group1",57709.4394148029,"1","1"
"Cell1026","SeuratProject",63141,8384,"Cell1026","Batch2","Group2",62489.2513743933,"1","1"
"Cell1027","SeuratProject",58631,8103,"Cell1027","Batch2","Group2",58818.9717488773,"1","1"
"Cell1028","SeuratProject",80839,9406,"Cell1028","Batch2","Group4",81849.7907172286,"1","1"
"Cell1029","SeuratProject",43421,6998,"Cell1029","Batch2","Group4",43453.5029691513,"1","1"
"Cell1030","SeuratProject",46951,7334,"Cell1030","Batch2","Group4",46968.6890623747,"1","1"
"Cell1031","SeuratProject",55284,7906,"Cell1031","Batch2","Group3",54894.3767242111,"1","1"
"Cell1032","SeuratProject",40068,6658,"Cell1032","Batch2","Group1",39933.6720300339,"1","1"
"Cell1033","SeuratProject",78408,9261,"Cell1033","Batch2","Group1",77876.7925888917,"1","1"
"Cell1034","SeuratProject",54677,7828,"Cell1034","Batch2","Group1",54909.8283817735,"1","1"
"Cell1035","SeuratProject",94307,9855,"Cell1035","Batch2","Group2",94089.0941698064,"1","1"
"Cell1036","SeuratProject",52984,7686,"Cell1036","Batch2","Group1",53028.0924106693,"1","1"
"Cell1037","SeuratProject",85796,9563,"Cell1037","Batch2","Group1",86000.7701964904,"1","1"
"Cell1038","SeuratProject",57868,8161,"Cell1038","Batch2","Group2",58700.1197540002,"1","1"
"Cell1039","SeuratProject",51350,7624,"Cell1039","Batch2","Group4",51322.7368221771,"1","1"
"Cell1040","SeuratProject",60085,8230,"Cell1040","Batch2","Group2",60393.5744788826,"1","1"
"Cell1041","SeuratProject",52489,7711,"Cell1041","Batch2","Group3",52646.8453806101,"1","1"
"Cell1042","SeuratProject",77144,9197,"Cell1042","Batch2","Group1",77425.8092973102,"1","1"
"Cell1043","SeuratProject",49597,7553,"Cell1043","Batch2","Group2",49783.4203117705,"1","1"
"Cell1044","SeuratProject",66610,8655,"Cell1044","Batch2","Group2",66174.7411895199,"1","1"
"Cell1045","SeuratProject",90460,9636,"Cell1045","Batch2","Group2",89358.8956093972,"1","1"
"Cell1046","SeuratProject",50995,7552,"Cell1046","Batch2","Group1",50751.6985967732,"1","1"
"Cell1047","SeuratProject",62717,8377,"Cell1047","Batch2","Group1",62445.4074674474,"1","1"
"Cell1048","SeuratProject",59947,8162,"Cell1048","Batch2","Group1",59391.4952338516,"1","1"
"Cell1049","SeuratProject",46081,7213,"Cell1049","Batch2","Group2",46197.2188157806,"1","1"
"Cell1050","SeuratProject",68620,8750,"Cell1050","Batch2","Group1",68860.9737973371,"1","1"
"Cell1051","SeuratProject",53162,7802,"Cell1051","Batch2","Group3",53358.2295010629,"1","1"
"Cell1052","SeuratProject",67007,8660,"Cell1052","Batch2","Group1",67071.2058802552,"1","1"
"Cell1053","SeuratProject",56769,7989,"Cell1053","Batch2","Group1",55657.3591940701,"1","1"
"Cell1054","SeuratProject",69784,8736,"Cell1054","Batch2","Group1",69859.2874938214,"1","1"
"Cell1055","SeuratProject",62292,8317,"Cell1055","Batch2","Group2",61697.3468316225,"1","1"
"Cell1056","SeuratProject",47850,7367,"Cell1056","Batch2","Group3",47886.8118027441,"1","1"
"Cell1057","SeuratProject",64657,8544,"Cell1057","Batch2","Group2",65369.2747892916,"1","1"
"Cell1058","SeuratProject",56983,8058,"Cell1058","Batch2","Group1",57170.1903571111,"1","1"
"Cell1059","SeuratProject",83068,9483,"Cell1059","Batch2","Group1",83619.8172593899,"1","1"
"Cell1060","SeuratProject",59737,8156,"Cell1060","Batch2","Group1",59773.6096066262,"1","1"
"Cell1061","SeuratProject",63394,8435,"Cell1061","Batch2","Group3",63612.9500098254,"1","1"
"Cell1062","SeuratProject",62007,8331,"Cell1062","Batch2","Group4",62178.4440100619,"1","1"
"Cell1063","SeuratProject",74427,9025,"Cell1063","Batch2","Group4",75793.3231941407,"1","1"
"Cell1064","SeuratProject",58509,8162,"Cell1064","Batch2","Group1",58863.4675297667,"1","1"
"Cell1065","SeuratProject",55767,7982,"Cell1065","Batch2","Group3",56107.3899379966,"1","1"
"Cell1066","SeuratProject",50994,7475,"Cell1066","Batch2","Group2",50267.2651305612,"1","1"
"Cell1067","SeuratProject",53055,7789,"Cell1067","Batch2","Group1",53226.9344769896,"1","1"
"Cell1068","SeuratProject",51819,7633,"Cell1068","Batch2","Group1",51550.020726158,"1","1"
"Cell1069","SeuratProject",53303,7818,"Cell1069","Batch2","Group4",53567.3271027387,"1","1"
"Cell1070","SeuratProject",66798,8598,"Cell1070","Batch2","Group3",66545.3675874595,"1","1"
"Cell1071","SeuratProject",42731,7025,"Cell1071","Batch2","Group1",42927.5567957373,"1","1"
"Cell1072","SeuratProject",47234,7277,"Cell1072","Batch2","Group1",47585.4196255768,"1","1"
"Cell1073","SeuratProject",80102,9297,"Cell1073","Batch2","Group2",79901.0629177606,"1","1"
"Cell1074","SeuratProject",49815,7610,"Cell1074","Batch2","Group1",50506.4293784504,"1","1"
"Cell1075","SeuratProject",53388,7769,"Cell1075","Batch2","Group3",53304.737038629,"1","1"
"Cell1076","SeuratProject",58048,8075,"Cell1076","Batch2","Group1",57947.0229425268,"1","1"
"Cell1077","SeuratProject",66679,8584,"Cell1077","Batch2","Group1",67082.0247316461,"1","1"
"Cell1078","SeuratProject",86010,9589,"Cell1078","Batch2","Group1",86407.5161425259,"1","1"
"Cell1079","SeuratProject",66476,8691,"Cell1079","Batch2","Group4",66509.8620176115,"1","1"
"Cell1080","SeuratProject",44026,7020,"Cell1080","Batch2","Group1",44227.9816849524,"1","1"
"Cell1081","SeuratProject",85395,9533,"Cell1081","Batch2","Group3",85348.3376327091,"1","1"
"Cell1082","SeuratProject",59764,8175,"Cell1082","Batch2","Group1",59817.3872071597,"1","1"
"Cell1083","SeuratProject",56618,8068,"Cell1083","Batch2","Group2",56556.2897128962,"1","1"
"Cell1084","SeuratProject",78672,9250,"Cell1084","Batch2","Group3",79263.2197924536,"1","1"
"Cell1085","SeuratProject",46975,7216,"Cell1085","Batch2","Group1",46513.6936851056,"1","1"
"Cell1086","SeuratProject",75147,9022,"Cell1086","Batch2","Group4",74517.4067036898,"1","1"
"Cell1087","SeuratProject",81854,9360,"Cell1087","Batch2","Group3",81352.7679342894,"1","1"
"Cell1088","SeuratProject",81249,9393,"Cell1088","Batch2","Group2",81156.5453895064,"1","1"
"Cell1089","SeuratProject",79597,9290,"Cell1089","Batch2","Group2",79032.6179024043,"1","1"
"Cell1090","SeuratProject",48789,7464,"Cell1090","Batch2","Group2",49044.0903550631,"1","1"
"Cell1091","SeuratProject",68528,8750,"Cell1091","Batch2","Group1",67846.7897782941,"1","1"
"Cell1092","SeuratProject",39497,6750,"Cell1092","Batch2","Group4",40385.0761279396,"1","1"
"Cell1093","SeuratProject",60346,8280,"Cell1093","Batch2","Group4",60405.114395693,"1","1"
"Cell1094","SeuratProject",64757,8540,"Cell1094","Batch2","Group1",65374.3025917445,"1","1"
"Cell1095","SeuratProject",72421,8787,"Cell1095","Batch2","Group1",71999.3025332921,"1","1"
"Cell1096","SeuratProject",63362,8342,"Cell1096","Batch2","Group4",62664.2591402066,"1","1"
"Cell1097","SeuratProject",64643,8543,"Cell1097","Batch2","Group4",63933.6173838966,"1","1"
"Cell1098","SeuratProject",58402,8128,"Cell1098","Batch2","Group3",58994.2000853441,"1","1"
"Cell1099","SeuratProject",70981,8925,"Cell1099","Batch2","Group1",71286.8761338538,"1","1"
"Cell1100","SeuratProject",46531,7274,"Cell1100","Batch2","Group1",46064.3378659333,"1","1"
"Cell1101","SeuratProject",77333,9292,"Cell1101","Batch2","Group1",78055.9131321151,"1","1"
"Cell1102","SeuratProject",39797,6727,"Cell1102","Batch2","Group1",39963.0351820593,"1","1"
"Cell1103","SeuratProject",71849,8885,"Cell1103","Batch2","Group3",72212.6654406421,"1","1"
"Cell1104","SeuratProject",38701,6641,"Cell1104","Batch2","Group1",38779.4816713421,"1","1"
"Cell1105","SeuratProject",42245,6866,"Cell1105","Batch2","Group1",41915.0743414616,"1","1"
"Cell1106","SeuratProject",67626,8622,"Cell1106","Batch2","Group3",67435.8835864839,"1","1"
"Cell1107","SeuratProject",59719,8170,"Cell1107","Batch2","Group2",59718.2107107001,"1","1"
"Cell1108","SeuratProject",63298,8366,"Cell1108","Batch2","Group3",63342.2155611264,"1","1"
"Cell1109","SeuratProject",68640,8682,"Cell1109","Batch2","Group2",68491.6891575034,"1","1"
"Cell1110","SeuratProject",43965,7055,"Cell1110","Batch2","Group1",43934.8645598603,"1","1"
"Cell1111","SeuratProject",95705,9867,"Cell1111","Batch2","Group1",95578.8479028946,"1","1"
"Cell1112","SeuratProject",62485,8315,"Cell1112","Batch2","Group1",63260.9830438659,"1","1"
"Cell1113","SeuratProject",68586,8771,"Cell1113","Batch2","Group2",68392.1339003781,"1","1"
"Cell1114","SeuratProject",54403,7817,"Cell1114","Batch2","Group2",54703.6459250278,"1","1"
"Cell1115","SeuratProject",57420,8036,"Cell1115","Batch2","Group1",56748.8110142325,"1","1"
"Cell1116","SeuratProject",59096,8034,"Cell1116","Batch2","Group4",58920.8201009643,"1","1"
"Cell1117","SeuratProject",32887,6072,"Cell1117","Batch2","Group1",32727.7229178066,"1","1"
"Cell1118","SeuratProject",61681,8283,"Cell1118","Batch2","Group4",61580.5698703883,"1","1"
"Cell1119","SeuratProject",83235,9517,"Cell1119","Batch2","Group1",83803.124081957,"1","1"
"Cell1120","SeuratProject",53691,7759,"Cell1120","Batch2","Group3",53559.4236863178,"1","1"
"Cell1121","SeuratProject",78009,9178,"Cell1121","Batch2","Group1",78609.5457928913,"1","1"
"Cell1122","SeuratProject",65274,8549,"Cell1122","Batch2","Group1",64998.4315736669,"1","1"
"Cell1123","SeuratProject",70350,8828,"Cell1123","Batch2","Group4",70156.9698467094,"1","1"
"Cell1124","SeuratProject",50380,7488,"Cell1124","Batch2","Group2",50216.5758534075,"1","1"
"Cell1125","SeuratProject",57111,8024,"Cell1125","Batch2","Group2",56722.858416917,"1","1"
"Cell1126","SeuratProject",51730,7609,"Cell1126","Batch2","Group1",51629.0280063022,"1","1"
"Cell1127","SeuratProject",55465,7887,"Cell1127","Batch2","Group3",56160.5147770164,"1","1"
"Cell1128","SeuratProject",61848,8238,"Cell1128","Batch2","Group4",61636.083431483,"1","1"
"Cell1129","SeuratProject",70269,8690,"Cell1129","Batch2","Group2",70310.0369267265,"1","1"
"Cell1130","SeuratProject",63701,8372,"Cell1130","Batch2","Group3",64044.782340043,"1","1"
"Cell1131","SeuratProject",64615,8465,"Cell1131","Batch2","Group1",64650.0951850578,"1","1"
"Cell1132","SeuratProject",61994,8337,"Cell1132","Batch2","Group1",61370.3670919877,"1","1"
"Cell1133","SeuratProject",44394,7033,"Cell1133","Batch2","Group3",43962.9681626058,"1","1"
"Cell1134","SeuratProject",52965,7752,"Cell1134","Batch2","Group2",53268.0252242246,"1","1"
"Cell1135","SeuratProject",48504,7346,"Cell1135","Batch2","Group3",48226.1512971134,"1","1"
"Cell1136","SeuratProject",55766,7907,"Cell1136","Batch2","Group2",55651.6423474703,"1","1"
"Cell1137","SeuratProject",59109,8101,"Cell1137","Batch2","Group1",59260.9043066345,"1","1"
"Cell1138","SeuratProject",50178,7443,"Cell1138","Batch2","Group1",50170.4406400651,"1","1"
"Cell1139","SeuratProject",50796,7597,"Cell1139","Batch2","Group4",50708.007459803,"1","1"
"Cell1140","SeuratProject",48245,7325,"Cell1140","Batch2","Group1",48346.6022962696,"1","1"
"Cell1141","SeuratProject",88811,9648,"Cell1141","Batch2","Group1",87754.041952906,"1","1"
"Cell1142","SeuratProject",71886,8863,"Cell1142","Batch2","Group1",71951.3588924477,"1","1"
"Cell1143","SeuratProject",55900,7952,"Cell1143","Batch2","Group1",55433.384220151,"1","1"
"Cell1144","SeuratProject",62515,8401,"Cell1144","Batch2","Group3",62615.243146581,"1","1"
"Cell1145","SeuratProject",64594,8496,"Cell1145","Batch2","Group1",64750.8415928989,"1","1"
"Cell1146","SeuratProject",44333,7093,"Cell1146","Batch2","Group1",44392.2111645075,"1","1"
"Cell1147","SeuratProject",54621,7902,"Cell1147","Batch2","Group2",54579.127393257,"1","1"
"Cell1148","SeuratProject",75866,9079,"Cell1148","Batch2","Group3",76219.6370042863,"1","1"
"Cell1149","SeuratProject",35022,6280,"Cell1149","Batch2","Group1",34837.6608060925,"1","1"
"Cell1150","SeuratProject",57739,8039,"Cell1150","Batch2","Group1",57904.5420704535,"1","1"
"Cell1151","SeuratProject",51035,7621,"Cell1151","Batch2","Group1",51177.8338181452,"1","1"
"Cell1152","SeuratProject",48285,7390,"Cell1152","Batch2","Group4",48494.5557210025,"1","1"
"Cell1153","SeuratProject",46908,7286,"Cell1153","Batch2","Group1",46813.7269475589,"1","1"
"Cell1154","SeuratProject",61187,8229,"Cell1154","Batch2","Group4",61518.1395782166,"1","1"
"Cell1155","SeuratProject",67088,8678,"Cell1155","Batch2","Group2",67097.4409322906,"1","1"
"Cell1156","SeuratProject",81588,9285,"Cell1156","Batch2","Group3",81805.6974820328,"1","1"
"Cell1157","SeuratProject",63259,8333,"Cell1157","Batch2","Group1",62863.9012245744,"1","1"
"Cell1158","SeuratProject",49864,7615,"Cell1158","Batch2","Group1",50190.168324313,"1","1"
"Cell1159","SeuratProject",71872,8898,"Cell1159","Batch2","Group1",71638.7657665317,"1","1"
"Cell1160","SeuratProject",66399,8587,"Cell1160","Batch2","Group1",66213.2457559864,"1","1"
"Cell1161","SeuratProject",76862,9090,"Cell1161","Batch2","Group3",76900.0645336066,"1","1"
"Cell1162","SeuratProject",39888,6853,"Cell1162","Batch2","Group1",40469.2883450111,"1","1"
"Cell1163","SeuratProject",65592,8489,"Cell1163","Batch2","Group1",66355.3117890336,"1","1"
"Cell1164","SeuratProject",65909,8577,"Cell1164","Batch2","Group3",67224.7863191781,"1","1"
"Cell1165","SeuratProject",52800,7685,"Cell1165","Batch2","Group2",52593.3380217855,"1","1"
"Cell1166","SeuratProject",73488,8961,"Cell1166","Batch2","Group2",73756.8195465344,"1","1"
"Cell1167","SeuratProject",47022,7367,"Cell1167","Batch2","Group3",47193.425324371,"1","1"
"Cell1168","SeuratProject",55587,7856,"Cell1168","Batch2","Group2",55258.2249724382,"1","1"
"Cell1169","SeuratProject",45269,7140,"Cell1169","Batch2","Group1",44762.7832498747,"1","1"
"Cell1170","SeuratProject",75243,9072,"Cell1170","Batch2","Group2",74593.9713761421,"1","1"
"Cell1171","SeuratProject",52982,7723,"Cell1171","Batch2","Group1",52929.7218121028,"1","1"
"Cell1172","SeuratProject",61009,8197,"Cell1172","Batch2","Group1",60849.3345263284,"1","1"
"Cell1173","SeuratProject",74175,9012,"Cell1173","Batch2","Group1",73408.2637519028,"1","1"
"Cell1174","SeuratProject",47162,7327,"Cell1174","Batch2","Group1",47453.5889157037,"1","1"
"Cell1175","SeuratProject",56340,7917,"Cell1175","Batch2","Group4",56529.3823565111,"1","1"
"Cell1176","SeuratProject",75808,9100,"Cell1176","Batch2","Group2",75176.1428833003,"1","1"
"Cell1177","SeuratProject",42769,6936,"Cell1177","Batch2","Group1",43198.7367169904,"1","1"
"Cell1178","SeuratProject",100191,10223,"Cell1178","Batch2","Group3",101182.4643532,"1","1"
"Cell1179","SeuratProject",111370,10570,"Cell1179","Batch2","Group1",111882.643502469,"1","1"
"Cell1180","SeuratProject",72396,8918,"Cell1180","Batch2","Group4",72952.4829723988,"1","1"
"Cell1181","SeuratProject",64502,8563,"Cell1181","Batch2","Group1",64750.0242384777,"1","1"
"Cell1182","SeuratProject",53804,7927,"Cell1182","Batch2","Group2",53648.4304412009,"1","1"
"Cell1183","SeuratProject",41786,6886,"Cell1183","Batch2","Group2",41839.487596997,"1","1"
"Cell1184","SeuratProject",63075,8352,"Cell1184","Batch2","Group4",63166.6301495494,"1","1"
"Cell1185","SeuratProject",52292,7619,"Cell1185","Batch2","Group1",51656.1888882275,"1","1"
"Cell1186","SeuratProject",40646,6771,"Cell1186","Batch2","Group1",40891.1050507416,"1","1"
"Cell1187","SeuratProject",68930,8817,"Cell1187","Batch2","Group2",68749.1820092742,"1","1"
"Cell1188","SeuratProject",66966,8636,"Cell1188","Batch2","Group1",67385.158901898,"1","1"
"Cell1189","SeuratProject",54953,7953,"Cell1189","Batch2","Group1",55654.8360661198,"1","1"
"Cell1190","SeuratProject",62959,8432,"Cell1190","Batch2","Group2",62661.5343969205,"1","1"
"Cell1191","SeuratProject",58483,8081,"Cell1191","Batch2","Group2",58460.6445244931,"1","1"
"Cell1192","SeuratProject",68624,8709,"Cell1192","Batch2","Group1",68976.739569284,"1","1"
"Cell1193","SeuratProject",53000,7775,"Cell1193","Batch2","Group4",53301.6477969381,"1","1"
"Cell1194","SeuratProject",60771,8277,"Cell1194","Batch2","Group3",60351.2950756706,"1","1"
"Cell1195","SeuratProject",47753,7346,"Cell1195","Batch2","Group2",47425.5020587388,"1","1"
"Cell1196","SeuratProject",66931,8643,"Cell1196","Batch2","Group2",67480.1303980698,"1","1"
"Cell1197","SeuratProject",62061,8389,"Cell1197","Batch2","Group2",61961.4567154663,"1","1"
"Cell1198","SeuratProject",68004,8674,"Cell1198","Batch2","Group2",68191.2682156469,"1","1"
"Cell1199","SeuratProject",47355,7301,"Cell1199","Batch2","Group3",47179.8348545839,"1","1"
"Cell1200","SeuratProject",48876,7409,"Cell1200","Batch2","Group2",48354.6176135903,"1","1"
"Cell1201","SeuratProject",52503,7732,"Cell1201","Batch2","Group3",52762.8144641525,"1","1"
"Cell1202","SeuratProject",47996,7432,"Cell1202","Batch2","Group2",48201.784744654,"1","1"
"Cell1203","SeuratProject",48121,7429,"Cell1203","Batch2","Group2",48416.5575157506,"1","1"
"Cell1204","SeuratProject",75935,9151,"Cell1204","Batch2","Group4",76285.500772042,"1","1"
"Cell1205","SeuratProject",41619,6837,"Cell1205","Batch2","Group2",41621.3910448842,"1","1"
"Cell1206","SeuratProject",48251,7386,"Cell1206","Batch2","Group4",48408.9845627871,"1","1"
"Cell1207","SeuratProject",53078,7711,"Cell1207","Batch2","Group1",52234.5821651394,"1","1"
"Cell1208","SeuratProject",65419,8487,"Cell1208","Batch2","Group2",65707.415740107,"1","1"
"Cell1209","SeuratProject",51374,7572,"Cell1209","Batch2","Group1",50993.7652283102,"1","1"
"Cell1210","SeuratProject",47789,7317,"Cell1210","Batch2","Group2",48387.1442040539,"1","1"
"Cell1211","SeuratProject",76090,9158,"Cell1211","Batch2","Group1",76927.1428682359,"1","1"
"Cell1212","SeuratProject",57005,8027,"Cell1212","Batch2","Group1",56381.1913817632,"1","1"
"Cell1213","SeuratProject",59266,8139,"Cell1213","Batch2","Group1",58961.7109510259,"1","1"
"Cell1214","SeuratProject",67458,8657,"Cell1214","Batch2","Group3",67718.4152648648,"1","1"
"Cell1215","SeuratProject",73789,8999,"Cell1215","Batch2","Group4",73783.8745643618,"1","1"
"Cell1216","SeuratProject",49167,7407,"Cell1216","Batch2","Group1",49188.9197513842,"1","1"
"Cell1217","SeuratProject",55567,7932,"Cell1217","Batch2","Group4",55971.5943432449,"1","1"
"Cell1218","SeuratProject",60769,8276,"Cell1218","Batch2","Group1",60452.6448103687,"1","1"
"Cell1219","SeuratProject",64645,8502,"Cell1219","Batch2","Group4",64775.8578359166,"1","1"
"Cell1220","SeuratProject",66016,8530,"Cell1220","Batch2","Group4",65728.2258218403,"1","1"
"Cell1221","SeuratProject",63727,8442,"Cell1221","Batch2","Group1",64602.0182367862,"1","1"
"Cell1222","SeuratProject",59070,8134,"Cell1222","Batch2","Group3",59144.9258452868,"1","1"
"Cell1223","SeuratProject",62274,8336,"Cell1223","Batch2","Group4",62215.1427368461,"1","1"
"Cell1224","SeuratProject",77419,9117,"Cell1224","Batch2","Group3",77557.403075678,"1","1"
"Cell1225","SeuratProject",65234,8501,"Cell1225","Batch2","Group1",64948.8447436809,"1","1"
"Cell1226","SeuratProject",51818,7639,"Cell1226","Batch2","Group2",51625.9688237166,"1","1"
"Cell1227","SeuratProject",75230,9036,"Cell1227","Batch2","Group1",75119.6599042705,"1","1"
"Cell1228","SeuratProject",63128,8420,"Cell1228","Batch2","Group1",62839.4697129513,"1","1"
"Cell1229","SeuratProject",63626,8431,"Cell1229","Batch2","Group3",62971.6239572981,"1","1"
"Cell1230","SeuratProject",57073,8012,"Cell1230","Batch2","Group1",57383.1100359959,"1","1"
"Cell1231","SeuratProject",71934,9076,"Cell1231","Batch2","Group1",73129.9413223599,"1","1"
"Cell1232","SeuratProject",76038,9112,"Cell1232","Batch2","Group3",75607.4610666426,"1","1"
"Cell1233","SeuratProject",59877,8179,"Cell1233","Batch2","Group3",59226.0758623202,"1","1"
"Cell1234","SeuratProject",44102,6995,"Cell1234","Batch2","Group4",43921.8149341093,"1","1"
"Cell1235","SeuratProject",60869,8266,"Cell1235","Batch2","Group2",60844.0710467867,"1","1"
"Cell1236","SeuratProject",57543,7991,"Cell1236","Batch2","Group2",57060.4543267697,"1","1"
"Cell1237","SeuratProject",54478,7819,"Cell1237","Batch2","Group3",54134.8091973632,"1","1"
"Cell1238","SeuratProject",53857,7802,"Cell1238","Batch2","Group4",54546.9827940541,"1","1"
"Cell1239","SeuratProject",46501,7332,"Cell1239","Batch2","Group3",46671.4001997212,"1","1"
"Cell1240","SeuratProject",45824,7135,"Cell1240","Batch2","Group4",45502.5428297966,"1","1"
"Cell1241","SeuratProject",66179,8517,"Cell1241","Batch2","Group3",66721.887988627,"1","1"
"Cell1242","SeuratProject",58152,8121,"Cell1242","Batch2","Group3",58620.9558227275,"1","1"
"Cell1243","SeuratProject",66312,8526,"Cell1243","Batch2","Group1",66532.7964915902,"1","1"
"Cell1244","SeuratProject",46916,7403,"Cell1244","Batch2","Group2",48325.3667357722,"1","1"
"Cell1245","SeuratProject",65502,8537,"Cell1245","Batch2","Group4",65370.4988414794,"1","1"
"Cell1246","SeuratProject",72415,8952,"Cell1246","Batch2","Group1",72333.4456471385,"1","1"
"Cell1247","SeuratProject",71250,8892,"Cell1247","Batch2","Group4",70800.3914029272,"1","1"
"Cell1248","SeuratProject",77029,9235,"Cell1248","Batch2","Group2",76952.9193207519,"1","1"
"Cell1249","SeuratProject",76783,9092,"Cell1249","Batch2","Group3",76285.0070418548,"1","1"
"Cell1250","SeuratProject",55881,7907,"Cell1250","Batch2","Group1",55081.7197375463,"1","1"
"Cell1251","SeuratProject",56475,7968,"Cell1251","Batch2","Group1",56537.5230085175,"1","1"
"Cell1252","SeuratProject",61868,8364,"Cell1252","Batch2","Group1",62114.3136695489,"1","1"
"Cell1253","SeuratProject",59927,8099,"Cell1253","Batch2","Group2",59692.7196399114,"1","1"
"Cell1254","SeuratProject",58785,8181,"Cell1254","Batch2","Group2",58958.9281062305,"1","1"
"Cell1255","SeuratProject",60962,8297,"Cell1255","Batch2","Group1",61307.5376617375,"1","1"
"Cell1256","SeuratProject",61804,8273,"Cell1256","Batch2","Group1",62176.8281369613,"1","1"
"Cell1257","SeuratProject",56788,8012,"Cell1257","Batch2","Group2",57321.8996363163,"1","1"
"Cell1258","SeuratProject",91681,9874,"Cell1258","Batch2","Group1",92064.1674021796,"1","1"
"Cell1259","SeuratProject",62345,8376,"Cell1259","Batch2","Group4",61873.9001428646,"1","1"
"Cell1260","SeuratProject",73600,8975,"Cell1260","Batch2","Group2",73251.8444792993,"1","1"
"Cell1261","SeuratProject",76467,9110,"Cell1261","Batch2","Group3",76823.9984761485,"1","1"
"Cell1262","SeuratProject",61153,8248,"Cell1262","Batch2","Group1",61495.2572779382,"1","1"
"Cell1263","SeuratProject",81586,9341,"Cell1263","Batch2","Group1",81367.6067420358,"1","1"
"Cell1264","SeuratProject",86910,9556,"Cell1264","Batch2","Group1",86742.3846029528,"1","1"
"Cell1265","SeuratProject",50069,7501,"Cell1265","Batch2","Group3",49625.4356881021,"1","1"
"Cell1266","SeuratProject",55910,7885,"Cell1266","Batch2","Group2",56082.9356902464,"1","1"
"Cell1267","SeuratProject",79634,9299,"Cell1267","Batch2","Group1",79906.8632792543,"1","1"
"Cell1268","SeuratProject",78574,9238,"Cell1268","Batch2","Group4",78704.4796692433,"1","1"
"Cell1269","SeuratProject",44665,7078,"Cell1269","Batch2","Group2",44591.1326628846,"1","1"
"Cell1270","SeuratProject",52922,7761,"Cell1270","Batch2","Group3",53218.16888657,"1","1"
"Cell1271","SeuratProject",66201,8561,"Cell1271","Batch2","Group2",65986.5571657421,"1","1"
"Cell1272","SeuratProject",48824,7448,"Cell1272","Batch2","Group3",48166.9079866668,"1","1"
"Cell1273","SeuratProject",54354,7896,"Cell1273","Batch2","Group3",54931.7140708567,"1","1"
"Cell1274","SeuratProject",48547,7386,"Cell1274","Batch2","Group3",48703.8067322396,"1","1"
"Cell1275","SeuratProject",52354,7715,"Cell1275","Batch2","Group2",52247.0171690732,"1","1"
"Cell1276","SeuratProject",39450,6600,"Cell1276","Batch2","Group3",38996.5958430345,"1","1"
"Cell1277","SeuratProject",55367,8014,"Cell1277","Batch2","Group3",55695.2686556355,"1","1"
"Cell1278","SeuratProject",126094,11088,"Cell1278","Batch2","Group3",126838.101366871,"1","1"
"Cell1279","SeuratProject",59068,8222,"Cell1279","Batch2","Group3",58368.7524144593,"1","1"
"Cell1280","SeuratProject",64025,8411,"Cell1280","Batch2","Group2",63835.4444460977,"1","1"
"Cell1281","SeuratProject",64969,8501,"Cell1281","Batch2","Group3",65005.1792061555,"1","1"
"Cell1282","SeuratProject",48137,7394,"Cell1282","Batch2","Group1",47955.6325796086,"1","1"
"Cell1283","SeuratProject",70819,8845,"Cell1283","Batch2","Group1",71165.475753677,"1","1"
"Cell1284","SeuratProject",57759,8041,"Cell1284","Batch2","Group3",57118.2324146078,"1","1"
"Cell1285","SeuratProject",46834,7271,"Cell1285","Batch2","Group1",47087.1140375361,"1","1"
"Cell1286","SeuratProject",67012,8677,"Cell1286","Batch2","Group1",67795.256973364,"1","1"
"Cell1287","SeuratProject",56485,8003,"Cell1287","Batch2","Group1",56638.7771331516,"1","1"
"Cell1288","SeuratProject",47292,7355,"Cell1288","Batch2","Group2",47162.7348901303,"1","1"
"Cell1289","SeuratProject",73840,8863,"Cell1289","Batch2","Group4",72155.5194893057,"1","1"
"Cell1290","SeuratProject",51254,7704,"Cell1290","Batch2","Group2",51863.3363651385,"1","1"
"Cell1291","SeuratProject",63040,8401,"Cell1291","Batch2","Group3",63513.8298683285,"1","1"
"Cell1292","SeuratProject",53099,7838,"Cell1292","Batch2","Group2",53187.1737058373,"1","1"
