"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell581","SeuratProject",75458,9041,"Cell581","Batch1","Group1",74279.9168823498,"2","2"
"Cell582","SeuratProject",55120,7825,"Cell582","Batch1","Group2",54435.7275059449,"3","3"
"Cell583","SeuratProject",44421,7045,"Cell583","Batch1","Group1",44566.2375466983,"0","0"
"Cell584","SeuratProject",54056,7806,"Cell584","Batch1","Group4",53984.5582041037,"1","1"
"Cell585","SeuratProject",64161,8490,"Cell585","Batch1","Group3",63998.5073509174,"1","1"
"Cell586","SeuratProject",56219,8047,"Cell586","Batch1","Group3",56315.8331649099,"1","1"
"Cell587","SeuratProject",70571,8896,"Cell587","Batch1","Group3",70164.5384562528,"0","0"
"Cell588","SeuratProject",50735,7591,"Cell588","Batch1","Group1",50962.1928653704,"1","1"
"Cell589","SeuratProject",52945,7739,"Cell589","Batch1","Group1",53040.3061498724,"0","0"
"Cell590","SeuratProject",77974,9203,"Cell590","Batch1","Group3",78019.718344371,"1","1"
"Cell591","SeuratProject",55215,7974,"Cell591","Batch1","Group1",55593.3333216803,"2","2"
"Cell592","SeuratProject",58966,8042,"Cell592","Batch1","Group2",58482.8947175005,"3","3"
"Cell593","SeuratProject",55342,8037,"Cell593","Batch1","Group2",55361.6769176744,"0","0"
"Cell594","SeuratProject",59272,8135,"Cell594","Batch1","Group2",59181.9468290889,"0","0"
"Cell595","SeuratProject",74098,9192,"Cell595","Batch1","Group1",74853.3853110907,"1","1"
"Cell596","SeuratProject",52824,7756,"Cell596","Batch1","Group3",52682.4204601719,"4","4"
"Cell597","SeuratProject",72189,8968,"Cell597","Batch1","Group2",71971.892132754,"4","4"
"Cell598","SeuratProject",81089,9298,"Cell598","Batch1","Group4",81062.3908825032,"1","1"
"Cell599","SeuratProject",67886,8781,"Cell599","Batch1","Group1",68296.1343332797,"2","2"
"Cell600","SeuratProject",71207,8893,"Cell600","Batch1","Group4",70738.7614738909,"2","2"
"Cell601","SeuratProject",72836,8985,"Cell601","Batch1","Group1",72874.5422785433,"0","0"
"Cell602","SeuratProject",58328,8051,"Cell602","Batch1","Group2",58591.5536594018,"4","4"
"Cell603","SeuratProject",46876,7360,"Cell603","Batch1","Group1",47181.2298158003,"3","3"
"Cell604","SeuratProject",59670,8202,"Cell604","Batch1","Group1",59986.0966259277,"3","3"
"Cell605","SeuratProject",53275,7729,"Cell605","Batch1","Group1",52638.0676716809,"0","0"
"Cell606","SeuratProject",49400,7477,"Cell606","Batch1","Group2",50293.893028431,"0","0"
"Cell607","SeuratProject",53941,7770,"Cell607","Batch1","Group2",54460.6971785136,"2","2"
"Cell608","SeuratProject",59968,8310,"Cell608","Batch1","Group3",59831.458661036,"1","1"
"Cell609","SeuratProject",58450,8122,"Cell609","Batch1","Group1",58406.1039249132,"2","2"
"Cell610","SeuratProject",61509,8207,"Cell610","Batch1","Group3",61276.6783478039,"0","0"
"Cell611","SeuratProject",60961,8291,"Cell611","Batch1","Group2",61360.3929991514,"1","1"
"Cell612","SeuratProject",83924,9536,"Cell612","Batch1","Group3",83604.6253315737,"1","1"
"Cell613","SeuratProject",59863,8264,"Cell613","Batch1","Group3",60452.3566319768,"3","3"
"Cell614","SeuratProject",43305,6984,"Cell614","Batch1","Group4",42985.273339256,"0","0"
"Cell615","SeuratProject",66955,8651,"Cell615","Batch1","Group2",67753.3870651261,"2","2"
"Cell616","SeuratProject",63451,8429,"Cell616","Batch1","Group1",63942.1694769813,"3","3"
"Cell617","SeuratProject",64627,8344,"Cell617","Batch1","Group2",64919.2756735845,"0","0"
"Cell618","SeuratProject",38952,6560,"Cell618","Batch1","Group1",39439.6683603069,"0","0"
"Cell619","SeuratProject",48400,7361,"Cell619","Batch1","Group4",49240.9681105158,"1","1"
"Cell620","SeuratProject",63291,8430,"Cell620","Batch1","Group1",63798.8527254051,"0","0"
"Cell621","SeuratProject",56122,7920,"Cell621","Batch1","Group1",55748.691779057,"2","2"
"Cell622","SeuratProject",52620,7804,"Cell622","Batch1","Group1",52584.9905667368,"0","0"
"Cell623","SeuratProject",72116,8868,"Cell623","Batch1","Group2",70697.2961895457,"3","3"
"Cell624","SeuratProject",38796,6629,"Cell624","Batch1","Group1",38720.248597156,"2","2"
"Cell625","SeuratProject",59866,8231,"Cell625","Batch1","Group3",60292.6511804941,"0","0"
"Cell626","SeuratProject",48332,7416,"Cell626","Batch1","Group1",48847.6539681048,"4","4"
"Cell627","SeuratProject",77629,9135,"Cell627","Batch1","Group1",77846.9298862658,"4","4"
"Cell628","SeuratProject",45803,7198,"Cell628","Batch1","Group1",45329.1794286415,"4","4"
"Cell629","SeuratProject",79713,9300,"Cell629","Batch1","Group3",79561.2937639007,"2","2"
"Cell630","SeuratProject",70287,8768,"Cell630","Batch1","Group1",69256.4893801638,"2","2"
"Cell631","SeuratProject",52207,7619,"Cell631","Batch1","Group2",51679.4557738697,"2","2"
"Cell632","SeuratProject",51880,7693,"Cell632","Batch1","Group4",51750.8947936524,"0","0"
"Cell633","SeuratProject",52943,7843,"Cell633","Batch1","Group1",53126.8437947168,"1","1"
"Cell634","SeuratProject",46704,7236,"Cell634","Batch1","Group4",47373.7160850812,"2","2"
"Cell635","SeuratProject",46355,7340,"Cell635","Batch1","Group1",46794.8240067028,"0","0"
"Cell636","SeuratProject",60234,8188,"Cell636","Batch1","Group1",59937.7885819913,"1","1"
"Cell637","SeuratProject",82378,9374,"Cell637","Batch1","Group3",82308.5907248042,"0","0"
"Cell638","SeuratProject",55563,7955,"Cell638","Batch1","Group3",54601.29716979,"4","4"
"Cell639","SeuratProject",47202,7350,"Cell639","Batch1","Group3",47174.8367985087,"0","0"
"Cell640","SeuratProject",66015,8602,"Cell640","Batch1","Group1",66321.7310529376,"2","2"
"Cell641","SeuratProject",96240,10094,"Cell641","Batch1","Group1",95809.6795327488,"2","2"
"Cell642","SeuratProject",75137,9156,"Cell642","Batch1","Group1",75845.8191892018,"0","0"
"Cell643","SeuratProject",51943,7740,"Cell643","Batch1","Group1",51962.4065315941,"0","0"
"Cell644","SeuratProject",66563,8560,"Cell644","Batch1","Group1",65935.1620377257,"1","1"
"Cell645","SeuratProject",72654,9051,"Cell645","Batch1","Group1",72751.3643372343,"0","0"
"Cell646","SeuratProject",47123,7222,"Cell646","Batch1","Group3",47114.024506755,"3","3"
"Cell647","SeuratProject",71116,8894,"Cell647","Batch1","Group2",71841.6576159685,"2","2"
"Cell648","SeuratProject",50400,7498,"Cell648","Batch1","Group4",50392.6386780731,"4","4"
"Cell649","SeuratProject",55900,7902,"Cell649","Batch1","Group2",55510.0319640943,"1","1"
"Cell650","SeuratProject",63813,8497,"Cell650","Batch1","Group2",64564.7242336563,"0","0"
"Cell651","SeuratProject",93939,9919,"Cell651","Batch1","Group3",93901.7521966741,"3","3"
"Cell652","SeuratProject",71127,8888,"Cell652","Batch1","Group1",71922.4840215448,"4","4"
"Cell653","SeuratProject",47804,7411,"Cell653","Batch1","Group1",47094.5274487122,"2","2"
"Cell654","SeuratProject",59720,8203,"Cell654","Batch1","Group1",59832.4087793789,"0","0"
"Cell655","SeuratProject",48467,7446,"Cell655","Batch1","Group4",48301.2426978697,"2","2"
"Cell656","SeuratProject",77626,9168,"Cell656","Batch1","Group3",76883.9431988066,"3","3"
"Cell657","SeuratProject",56863,8007,"Cell657","Batch1","Group2",56636.9307509117,"2","2"
"Cell658","SeuratProject",51476,7712,"Cell658","Batch1","Group2",51623.5107590889,"2","2"
"Cell659","SeuratProject",57622,8145,"Cell659","Batch1","Group2",58458.9946677312,"1","1"
"Cell660","SeuratProject",76925,9208,"Cell660","Batch1","Group3",76846.253691481,"2","2"
"Cell661","SeuratProject",64644,8520,"Cell661","Batch1","Group2",64978.3811022044,"0","0"
"Cell662","SeuratProject",66727,8609,"Cell662","Batch1","Group4",66672.8883835978,"0","0"
"Cell663","SeuratProject",92988,9895,"Cell663","Batch1","Group2",93517.9831126368,"4","4"
"Cell664","SeuratProject",44989,7202,"Cell664","Batch1","Group2",44776.2466357145,"1","1"
"Cell665","SeuratProject",62796,8453,"Cell665","Batch1","Group4",63854.8219756179,"3","3"
"Cell666","SeuratProject",51289,7639,"Cell666","Batch1","Group1",50849.4295302173,"3","3"
"Cell667","SeuratProject",63805,8486,"Cell667","Batch1","Group1",63804.2757447991,"3","3"
"Cell668","SeuratProject",57939,8124,"Cell668","Batch1","Group1",58315.0031481062,"2","2"
"Cell669","SeuratProject",64817,8436,"Cell669","Batch1","Group4",64560.8173463164,"1","1"
"Cell670","SeuratProject",68337,8670,"Cell670","Batch1","Group3",67805.0373155792,"1","1"
"Cell671","SeuratProject",45719,7203,"Cell671","Batch1","Group3",46181.4784633206,"1","1"
"Cell672","SeuratProject",49094,7323,"Cell672","Batch1","Group1",48557.8293992644,"3","3"
"Cell673","SeuratProject",82296,9331,"Cell673","Batch1","Group4",82281.9387505631,"0","0"
"Cell674","SeuratProject",40480,6758,"Cell674","Batch1","Group4",40612.1771934523,"0","0"
"Cell675","SeuratProject",56132,8008,"Cell675","Batch1","Group2",56118.5080625496,"0","0"
"Cell676","SeuratProject",67260,8578,"Cell676","Batch1","Group1",67535.6725668243,"1","1"
"Cell677","SeuratProject",55264,7917,"Cell677","Batch1","Group1",54942.4718273036,"2","2"
"Cell678","SeuratProject",67252,8661,"Cell678","Batch1","Group1",67778.1981117745,"2","2"
"Cell679","SeuratProject",63289,8428,"Cell679","Batch1","Group4",63335.5110951204,"1","1"
"Cell680","SeuratProject",49530,7555,"Cell680","Batch1","Group1",49961.9286378807,"4","4"
"Cell681","SeuratProject",52827,7765,"Cell681","Batch1","Group3",53130.9277158214,"1","1"
"Cell682","SeuratProject",45504,7121,"Cell682","Batch1","Group3",45299.7600263804,"0","0"
"Cell683","SeuratProject",52592,7741,"Cell683","Batch1","Group2",52080.5519331909,"3","3"
"Cell684","SeuratProject",50942,7619,"Cell684","Batch1","Group1",51322.9227909978,"0","0"
"Cell685","SeuratProject",77787,9236,"Cell685","Batch1","Group1",77497.716258804,"4","4"
"Cell686","SeuratProject",54882,7957,"Cell686","Batch1","Group4",55326.0115768858,"3","3"
"Cell687","SeuratProject",57312,8033,"Cell687","Batch1","Group1",57388.1880188202,"2","2"
"Cell688","SeuratProject",51868,7752,"Cell688","Batch1","Group1",51867.3773673954,"0","0"
"Cell689","SeuratProject",51937,7769,"Cell689","Batch1","Group4",51880.6569257971,"2","2"
"Cell690","SeuratProject",68206,8676,"Cell690","Batch1","Group1",67637.224635035,"0","0"
"Cell691","SeuratProject",58550,8068,"Cell691","Batch1","Group1",58148.595426378,"2","2"
"Cell692","SeuratProject",69842,8796,"Cell692","Batch1","Group2",70813.4068429743,"3","3"
"Cell693","SeuratProject",47473,7429,"Cell693","Batch1","Group4",47848.1028284924,"3","3"
"Cell694","SeuratProject",58065,8064,"Cell694","Batch1","Group3",57953.1097794157,"3","3"
"Cell695","SeuratProject",46556,7221,"Cell695","Batch1","Group1",46107.2053772009,"3","3"
"Cell696","SeuratProject",59839,8201,"Cell696","Batch1","Group4",59788.9991161811,"2","2"
"Cell697","SeuratProject",75332,9105,"Cell697","Batch1","Group1",75604.5182096251,"0","0"
"Cell698","SeuratProject",50678,7523,"Cell698","Batch1","Group3",50909.9713780743,"1","1"
"Cell699","SeuratProject",49181,7513,"Cell699","Batch1","Group1",49710.6290542611,"0","0"
"Cell700","SeuratProject",58212,8127,"Cell700","Batch1","Group2",58175.709041703,"1","1"
"Cell701","SeuratProject",87917,9788,"Cell701","Batch1","Group1",87678.0132230162,"1","1"
"Cell702","SeuratProject",62495,8460,"Cell702","Batch1","Group1",62840.3404194142,"1","1"
"Cell703","SeuratProject",74328,9021,"Cell703","Batch1","Group1",73580.7691394611,"0","0"
"Cell704","SeuratProject",45821,7238,"Cell704","Batch1","Group3",46927.6205887485,"1","1"
"Cell705","SeuratProject",52675,7797,"Cell705","Batch1","Group1",53352.1564950453,"1","1"
"Cell706","SeuratProject",74163,8988,"Cell706","Batch1","Group2",73900.9206054789,"0","0"
"Cell707","SeuratProject",51554,7647,"Cell707","Batch1","Group4",51761.2796592959,"4","4"
"Cell708","SeuratProject",53813,7786,"Cell708","Batch1","Group2",53853.5152855336,"0","0"
"Cell709","SeuratProject",52200,7759,"Cell709","Batch1","Group1",52093.1732977008,"1","1"
"Cell710","SeuratProject",81438,9277,"Cell710","Batch1","Group3",81101.775883247,"1","1"
"Cell711","SeuratProject",84136,9561,"Cell711","Batch1","Group3",83731.1786529963,"4","4"
"Cell712","SeuratProject",80050,9329,"Cell712","Batch1","Group4",81123.1208540341,"1","1"
"Cell713","SeuratProject",59571,8163,"Cell713","Batch1","Group3",59429.8851755721,"1","1"
"Cell714","SeuratProject",48706,7510,"Cell714","Batch1","Group2",49106.1233400891,"0","0"
"Cell715","SeuratProject",47947,7293,"Cell715","Batch1","Group2",47808.8385900205,"1","1"
"Cell716","SeuratProject",69603,8782,"Cell716","Batch1","Group1",69348.4730421755,"0","0"
"Cell717","SeuratProject",62985,8471,"Cell717","Batch1","Group1",62884.5591522067,"0","0"
"Cell718","SeuratProject",53598,7913,"Cell718","Batch1","Group4",54197.9724002919,"1","1"
"Cell719","SeuratProject",54748,7899,"Cell719","Batch1","Group4",54910.0974584385,"3","3"
"Cell720","SeuratProject",50048,7542,"Cell720","Batch1","Group3",50442.0196397076,"1","1"
"Cell721","SeuratProject",66014,8518,"Cell721","Batch1","Group2",66418.176087384,"3","3"
"Cell722","SeuratProject",95341,9987,"Cell722","Batch1","Group2",95368.8674309097,"2","2"
"Cell723","SeuratProject",58815,8144,"Cell723","Batch1","Group2",58430.4626408594,"2","2"
"Cell724","SeuratProject",71890,8819,"Cell724","Batch1","Group2",71770.7949954601,"0","0"
"Cell725","SeuratProject",57140,8032,"Cell725","Batch1","Group4",57336.175394442,"1","1"
"Cell726","SeuratProject",40450,6737,"Cell726","Batch1","Group1",40694.3913319307,"1","1"
"Cell727","SeuratProject",71236,8798,"Cell727","Batch1","Group1",70989.6636065182,"2","2"
"Cell728","SeuratProject",58256,8082,"Cell728","Batch1","Group3",58749.2086443951,"3","3"
"Cell729","SeuratProject",55920,8014,"Cell729","Batch1","Group2",56345.3203794999,"1","1"
"Cell730","SeuratProject",79461,9272,"Cell730","Batch1","Group3",79344.9837205237,"1","1"
"Cell731","SeuratProject",54886,7804,"Cell731","Batch1","Group2",54362.8047811082,"3","3"
"Cell732","SeuratProject",69901,8832,"Cell732","Batch1","Group4",69732.5133313624,"3","3"
"Cell733","SeuratProject",74973,9056,"Cell733","Batch1","Group4",74845.8712504471,"1","1"
"Cell734","SeuratProject",60982,8265,"Cell734","Batch1","Group1",60546.3351538002,"1","1"
"Cell735","SeuratProject",37981,6565,"Cell735","Batch1","Group1",37954.9484954623,"2","2"
"Cell736","SeuratProject",59440,8168,"Cell736","Batch1","Group1",59801.2845967694,"1","1"
"Cell737","SeuratProject",72806,8982,"Cell737","Batch1","Group4",72447.4417478689,"0","0"
"Cell738","SeuratProject",48726,7496,"Cell738","Batch1","Group3",49280.7054434621,"0","0"
"Cell739","SeuratProject",53619,7766,"Cell739","Batch1","Group3",53658.0987879608,"1","1"
"Cell740","SeuratProject",65285,8608,"Cell740","Batch1","Group3",65822.4338552705,"3","3"
"Cell741","SeuratProject",58114,8186,"Cell741","Batch1","Group1",58241.4448923916,"4","4"
"Cell742","SeuratProject",69184,8849,"Cell742","Batch1","Group4",69054.6764315881,"0","0"
"Cell743","SeuratProject",53244,7818,"Cell743","Batch1","Group2",52975.1456367589,"3","3"
"Cell744","SeuratProject",45115,7149,"Cell744","Batch1","Group4",45366.674133446,"1","1"
"Cell745","SeuratProject",54645,7898,"Cell745","Batch1","Group1",54546.7472570065,"3","3"
"Cell746","SeuratProject",60011,8258,"Cell746","Batch1","Group1",59762.2760461569,"4","4"
"Cell747","SeuratProject",43263,7028,"Cell747","Batch1","Group1",43217.0325606599,"0","0"
"Cell748","SeuratProject",67626,8714,"Cell748","Batch1","Group1",68332.2632330307,"0","0"
"Cell749","SeuratProject",85099,9587,"Cell749","Batch1","Group2",84901.4696705588,"0","0"
"Cell750","SeuratProject",56642,8016,"Cell750","Batch1","Group1",57165.6614588439,"0","0"
"Cell751","SeuratProject",66434,8649,"Cell751","Batch1","Group1",66255.8777796085,"0","0"
"Cell752","SeuratProject",54728,7869,"Cell752","Batch1","Group2",54357.0072936126,"1","1"
"Cell753","SeuratProject",51420,7604,"Cell753","Batch1","Group4",51554.4517793694,"1","1"
"Cell754","SeuratProject",41373,6861,"Cell754","Batch1","Group3",40845.8821446048,"3","3"
"Cell755","SeuratProject",47863,7428,"Cell755","Batch1","Group1",47705.7886124885,"0","0"
"Cell756","SeuratProject",51564,7679,"Cell756","Batch1","Group1",52282.8114267748,"4","4"
"Cell757","SeuratProject",76364,9229,"Cell757","Batch1","Group3",77002.4960359057,"3","3"
"Cell758","SeuratProject",36134,6355,"Cell758","Batch1","Group3",36037.1775303248,"0","0"
"Cell759","SeuratProject",43444,7053,"Cell759","Batch1","Group1",42902.2698348054,"0","0"
"Cell760","SeuratProject",62027,8377,"Cell760","Batch1","Group3",62340.1991046723,"1","1"
"Cell761","SeuratProject",47160,7353,"Cell761","Batch1","Group4",47096.1485198506,"0","0"
"Cell762","SeuratProject",80821,9368,"Cell762","Batch1","Group1",81173.865976478,"3","3"
"Cell763","SeuratProject",73662,9103,"Cell763","Batch1","Group1",73416.2701520975,"4","4"
"Cell764","SeuratProject",68984,8708,"Cell764","Batch1","Group2",68588.524655064,"3","3"
"Cell765","SeuratProject",50783,7545,"Cell765","Batch1","Group1",50679.292652687,"1","1"
"Cell766","SeuratProject",58208,8181,"Cell766","Batch1","Group2",58212.011513188,"1","1"
"Cell767","SeuratProject",54560,7716,"Cell767","Batch1","Group1",54090.2883894427,"0","0"
"Cell768","SeuratProject",59464,8207,"Cell768","Batch1","Group3",59478.2437906147,"0","0"
"Cell769","SeuratProject",60325,8256,"Cell769","Batch1","Group1",59879.2980927587,"0","0"
"Cell770","SeuratProject",70790,8777,"Cell770","Batch1","Group2",69527.2626436404,"1","1"
"Cell771","SeuratProject",63748,8551,"Cell771","Batch1","Group1",64539.6144906661,"0","0"
"Cell772","SeuratProject",64139,8466,"Cell772","Batch1","Group2",63875.089463849,"1","1"
"Cell773","SeuratProject",61357,8348,"Cell773","Batch1","Group1",61326.840823509,"2","2"
"Cell774","SeuratProject",49063,7449,"Cell774","Batch1","Group2",49183.3451416197,"0","0"
"Cell775","SeuratProject",46839,7289,"Cell775","Batch1","Group1",46848.3260421299,"0","0"
"Cell776","SeuratProject",89097,9798,"Cell776","Batch1","Group2",88951.86880776,"1","1"
"Cell777","SeuratProject",44323,7081,"Cell777","Batch1","Group2",44015.7850354985,"2","2"
"Cell778","SeuratProject",48256,7446,"Cell778","Batch1","Group2",47993.7059544359,"2","2"
"Cell779","SeuratProject",49409,7520,"Cell779","Batch1","Group2",49290.6872879523,"2","2"
"Cell780","SeuratProject",67873,8569,"Cell780","Batch1","Group1",67739.9213827716,"1","1"
"Cell781","SeuratProject",58894,8178,"Cell781","Batch1","Group1",58429.627879078,"4","4"
"Cell782","SeuratProject",59209,8174,"Cell782","Batch1","Group3",60026.3264227837,"3","3"
"Cell783","SeuratProject",63352,8416,"Cell783","Batch1","Group3",62942.4533620334,"2","2"
"Cell784","SeuratProject",62656,8338,"Cell784","Batch1","Group1",63083.2193254323,"3","3"
"Cell785","SeuratProject",55489,7948,"Cell785","Batch1","Group3",55916.5181299529,"3","3"
"Cell786","SeuratProject",60943,8216,"Cell786","Batch1","Group4",60389.8137033066,"1","1"
"Cell787","SeuratProject",46538,7325,"Cell787","Batch1","Group3",46516.416747094,"0","0"
"Cell788","SeuratProject",61859,8343,"Cell788","Batch1","Group1",61693.2784355935,"2","2"
"Cell789","SeuratProject",58934,8161,"Cell789","Batch1","Group1",58655.0085427702,"3","3"
"Cell790","SeuratProject",62235,8381,"Cell790","Batch1","Group3",63202.5642536801,"3","3"
"Cell791","SeuratProject",59542,8192,"Cell791","Batch1","Group2",60021.767448029,"1","1"
"Cell792","SeuratProject",62172,8235,"Cell792","Batch1","Group3",61391.7963341212,"4","4"
"Cell793","SeuratProject",54404,7896,"Cell793","Batch1","Group2",53339.3006698829,"2","2"
"Cell794","SeuratProject",73610,9025,"Cell794","Batch1","Group1",73673.0616945231,"2","2"
"Cell795","SeuratProject",90345,9908,"Cell795","Batch1","Group3",90795.9954733275,"1","1"
"Cell796","SeuratProject",62345,8381,"Cell796","Batch1","Group1",62360.2563055962,"4","4"
"Cell797","SeuratProject",65642,8512,"Cell797","Batch1","Group3",64654.9031731493,"3","3"
"Cell798","SeuratProject",40774,6811,"Cell798","Batch1","Group2",40209.65602416,"4","4"
"Cell799","SeuratProject",61607,8288,"Cell799","Batch1","Group2",61817.1062855127,"0","0"
"Cell800","SeuratProject",62553,8366,"Cell800","Batch1","Group3",62180.2690836848,"1","1"
"Cell801","SeuratProject",86468,9547,"Cell801","Batch1","Group1",85470.3815597755,"1","1"
"Cell802","SeuratProject",70734,8902,"Cell802","Batch1","Group2",71022.816635958,"0","0"
"Cell803","SeuratProject",62456,8448,"Cell803","Batch1","Group4",62620.2178106513,"3","3"
"Cell804","SeuratProject",49433,7377,"Cell804","Batch1","Group3",49484.0576172384,"1","1"
"Cell805","SeuratProject",50699,7604,"Cell805","Batch1","Group3",50981.9254227002,"2","2"
"Cell806","SeuratProject",41173,6794,"Cell806","Batch1","Group4",41159.3652613106,"4","4"
"Cell807","SeuratProject",58546,8126,"Cell807","Batch1","Group1",58535.6141115231,"0","0"
"Cell808","SeuratProject",85202,9588,"Cell808","Batch1","Group1",85461.3804602955,"3","3"
"Cell809","SeuratProject",93157,9889,"Cell809","Batch1","Group4",92974.2810329469,"0","0"
"Cell810","SeuratProject",62193,8330,"Cell810","Batch1","Group2",62170.5615761796,"0","0"
"Cell811","SeuratProject",77925,9225,"Cell811","Batch1","Group1",78134.0411655899,"0","0"
"Cell812","SeuratProject",52167,7776,"Cell812","Batch1","Group1",51947.396472791,"2","2"
"Cell813","SeuratProject",51042,7583,"Cell813","Batch1","Group1",50601.2436256345,"1","1"
"Cell814","SeuratProject",59189,8212,"Cell814","Batch1","Group3",59064.7612609529,"0","0"
"Cell815","SeuratProject",53389,7853,"Cell815","Batch1","Group1",53274.5857585978,"3","3"
"Cell816","SeuratProject",50170,7521,"Cell816","Batch1","Group4",50182.9301923315,"0","0"
"Cell817","SeuratProject",42995,6968,"Cell817","Batch1","Group2",42819.6646581972,"0","0"
"Cell818","SeuratProject",50295,7570,"Cell818","Batch1","Group2",50080.3172833766,"0","0"
"Cell819","SeuratProject",68846,8751,"Cell819","Batch1","Group4",68351.5159337787,"1","1"
"Cell820","SeuratProject",50299,7568,"Cell820","Batch1","Group2",50568.2314924151,"0","0"
"Cell821","SeuratProject",52034,7579,"Cell821","Batch1","Group1",51968.0417821102,"4","4"
"Cell822","SeuratProject",38657,6646,"Cell822","Batch1","Group1",39353.92096506,"4","4"
"Cell823","SeuratProject",53647,7776,"Cell823","Batch1","Group3",53902.2337075897,"0","0"
"Cell824","SeuratProject",62077,8336,"Cell824","Batch1","Group1",62294.8765095853,"3","3"
"Cell825","SeuratProject",50405,7525,"Cell825","Batch1","Group2",50127.1960266868,"2","2"
"Cell826","SeuratProject",71827,8998,"Cell826","Batch1","Group1",71760.0258628705,"1","1"
"Cell827","SeuratProject",53678,7788,"Cell827","Batch1","Group1",53279.1472707945,"3","3"
"Cell828","SeuratProject",97516,10067,"Cell828","Batch1","Group2",97714.5452506793,"3","3"
"Cell829","SeuratProject",62373,8269,"Cell829","Batch1","Group1",62446.0567493866,"1","1"
"Cell830","SeuratProject",68473,8757,"Cell830","Batch1","Group2",67765.9348972086,"1","1"
"Cell831","SeuratProject",39443,6679,"Cell831","Batch1","Group1",39565.330565914,"0","0"
"Cell832","SeuratProject",73049,8934,"Cell832","Batch1","Group1",72672.8477991783,"1","1"
"Cell833","SeuratProject",52546,7735,"Cell833","Batch1","Group1",52346.3574024822,"0","0"
"Cell834","SeuratProject",72752,8992,"Cell834","Batch1","Group3",72889.0637139935,"1","1"
"Cell835","SeuratProject",69008,8708,"Cell835","Batch1","Group1",69460.7942108957,"1","1"
"Cell836","SeuratProject",68220,8667,"Cell836","Batch1","Group3",68734.8916695991,"1","1"
"Cell837","SeuratProject",66357,8615,"Cell837","Batch1","Group2",67297.0527161181,"2","2"
"Cell838","SeuratProject",41918,6898,"Cell838","Batch1","Group1",41828.1115438574,"0","0"
"Cell839","SeuratProject",61332,8327,"Cell839","Batch1","Group2",61258.8974322733,"4","4"
"Cell840","SeuratProject",63588,8377,"Cell840","Batch1","Group1",63370.2126871009,"1","1"
"Cell841","SeuratProject",47818,7386,"Cell841","Batch1","Group4",47286.2434346588,"2","2"
"Cell842","SeuratProject",39344,6666,"Cell842","Batch1","Group3",39867.2193591811,"1","1"
"Cell843","SeuratProject",59814,8255,"Cell843","Batch1","Group1",60007.1111366481,"0","0"
"Cell844","SeuratProject",49580,7472,"Cell844","Batch1","Group1",49672.5720011813,"0","0"
"Cell845","SeuratProject",59697,8171,"Cell845","Batch1","Group1",60363.1475057817,"4","4"
"Cell846","SeuratProject",58021,7968,"Cell846","Batch1","Group2",57557.730789977,"2","2"
"Cell847","SeuratProject",43120,6930,"Cell847","Batch1","Group4",42647.8624120056,"0","0"
"Cell848","SeuratProject",77735,9222,"Cell848","Batch1","Group1",77812.5802028462,"2","2"
"Cell849","SeuratProject",38335,6605,"Cell849","Batch1","Group1",38650.5239863241,"2","2"
"Cell850","SeuratProject",53195,7772,"Cell850","Batch1","Group1",54116.0907766644,"0","0"
"Cell851","SeuratProject",86876,9573,"Cell851","Batch1","Group3",86316.9700324775,"3","3"
"Cell852","SeuratProject",65634,8506,"Cell852","Batch1","Group1",64958.3355049674,"4","4"
"Cell853","SeuratProject",85475,9575,"Cell853","Batch1","Group1",85130.6066638792,"1","1"
"Cell854","SeuratProject",71324,8801,"Cell854","Batch1","Group4",70565.0463360989,"1","1"
"Cell855","SeuratProject",50885,7626,"Cell855","Batch1","Group4",50724.243997696,"0","0"
"Cell856","SeuratProject",61775,8272,"Cell856","Batch1","Group1",61327.9072730165,"4","4"
"Cell857","SeuratProject",57187,8045,"Cell857","Batch1","Group2",56640.3807961643,"0","0"
"Cell858","SeuratProject",68564,8739,"Cell858","Batch1","Group2",69190.2227059266,"2","2"
"Cell859","SeuratProject",61458,8392,"Cell859","Batch1","Group1",61677.0632724206,"0","0"
"Cell860","SeuratProject",50841,7615,"Cell860","Batch1","Group2",50978.6179755788,"0","0"
"Cell861","SeuratProject",62896,8388,"Cell861","Batch1","Group1",61974.8517957704,"3","3"
"Cell862","SeuratProject",70018,8781,"Cell862","Batch1","Group3",70104.6151732597,"1","1"
"Cell863","SeuratProject",50700,7591,"Cell863","Batch1","Group1",51153.4701815504,"2","2"
"Cell864","SeuratProject",59542,8260,"Cell864","Batch1","Group3",59282.1856526391,"1","1"
"Cell865","SeuratProject",41607,6847,"Cell865","Batch1","Group2",41571.7736976456,"1","1"
"Cell866","SeuratProject",71989,8830,"Cell866","Batch1","Group4",71207.7654821305,"0","0"
"Cell867","SeuratProject",71280,8893,"Cell867","Batch1","Group2",71700.0592408471,"0","0"
"Cell868","SeuratProject",56595,8079,"Cell868","Batch1","Group4",56294.1416670563,"3","3"
"Cell869","SeuratProject",71326,8910,"Cell869","Batch1","Group1",71403.3797870508,"0","0"
"Cell870","SeuratProject",50128,7535,"Cell870","Batch1","Group4",49588.5823768826,"4","4"
"Cell871","SeuratProject",46796,7332,"Cell871","Batch1","Group1",46892.2026791896,"0","0"
